Upper Level Conf,Upper Level Term,Lower Level Conf,Lower Level Term,average_partial_lifetime,var_partial_lifetime,average_Ek,var_Ek,average_Ei,var_Ei,count
4f125d3/26s2,"(4,3/2)",4f136s2,2F°,2.3071e-05,2.9188e-09,2.5436e+04,4.8961e+07,1.4619e+03,1.2822e+07,6
4f125d5/26s2,"(4,5/2)",4f136s2,2F°,9.2187e-08,6.9909e-15,3.4355e+04,8.3863e+07,2.9237e+03,2.5645e+07,3
4f125d5/26s2,"(5/2,2)",4f136s2,2F°,3.8023e-08,,3.3489e+04,,8.7712e+03,,1
4f125d5/26s2,"(3,5/2)",4f136s2,2F°,2.2101e-07,6.9910e-14,3.2580e+04,1.3931e+05,5.2627e+03,2.3080e+07,5
4f126s26p3/2,"(3,3/2)°",4f125d3/26s2,"(4,3/2)",5.2632e-06,,4.0208e+04,,2.1738e+04,,1
4f126s26p3/2,"(3,3/2)°",4f125d5/26s2,"(4,5/2)",1.2346e-06,,4.0208e+04,,2.3310e+04,,1
4f126s26p3/2,"(3,3/2)°",4f125d3/26s2,"(6,3/2)",1.7308e-06,7.3964e-14,4.0208e+04,0.0000e+00,1.4354e+04,3.0460e+06,2
4f126s26p3/2,"(3,3/2)°",4f125d5/26s2,"(6,5/2)",1.6667e-06,,4.0208e+04,,1.6957e+04,,1
4f126s26p3/2,"(3,3/2)°",4f13,"(7/2,2)",6.6667e-06,,4.0208e+04,,1.8990e+04,,1
4f125d3/26s2,"(5,3/2)",4f136s2,2F°,1.4258e-07,3.2237e-14,2.3570e+04,1.2129e+06,0.0000e+00,0.0000e+00,2
4f125d5/26s2,"(5,5/2)",4f136s2,2F°,3.8165e-07,3.9919e-13,2.6108e+04,4.5781e+05,2.9237e+03,2.5645e+07,3
4f12,°,4f125d5/26s2,"(6,5/2)",4.7000e-06,4.1825e-11,3.8532e+04,1.5889e+07,1.7506e+04,2.1388e+06,5
4f12,"(5,9/2)°",4f125d5/26s2,"(6,5/2)",1.4085e-08,,4.4335e+04,,1.6457e+04,,1
4f125d5/26s2,"(6,5/2)",4f136s2,2F°,9.9965e-07,5.8065e-13,1.7897e+04,1.7679e+06,0.0000e+00,0.0000e+00,2
4f12,"(6,5/2)°",4f125d3/26s2,"(6,3/2)",3.0699e-06,2.2489e-11,3.4176e+04,7.4591e+05,1.5993e+04,2.0774e+06,10
4f12,"(6,5/2)°",4f125d5/26s2,"(6,5/2)",4.5099e-06,1.0472e-11,3.4445e+04,1.4178e+06,1.8353e+04,1.4049e+06,12
4f12,"(6,7/2)°",4f125d3/26s2,"(6,3/2)",3.3085e-06,1.4360e-11,3.7859e+04,0.0000e+00,1.6363e+04,2.3845e+06,2
4f12,"(6,7/2)°",4f125d5/26s2,"(6,5/2)",5.3543e-06,1.5783e-11,3.7859e+04,0.0000e+00,1.8206e+04,2.4429e+06,3
4f12,°,4f125d3/26s2,"(6,3/2)",7.5459e-07,3.3337e-13,3.6600e+04,3.1889e+05,1.5999e+04,1.5897e+06,3
4f12,"(6,3/2)°",4f125d3/26s2,"(6,3/2)",1.0498e-05,7.1638e-11,3.1081e+04,0.0000e+00,1.5387e+04,4.7286e+06,3
4f12,"(6,5/2)°",4f13,"(7/2,1)",4.0000e-05,,3.3793e+04,,1.7614e+04,,1
4f12,"(6,5/2)°",4f13,"(7/2,2)",1.2658e-05,,3.4450e+04,,1.8990e+04,,1
4f125d6s6p,°,4f125d3/26s2,"(4,3/2)",3.6194e-06,1.3147e-11,3.9414e+04,2.7184e+06,2.1669e+04,1.7731e+05,6
4f125d6s6p,°,4f125d5/26s2,"(4,5/2)",6.6853e-07,1.2468e-13,4.1643e+04,4.2633e+04,2.3467e+04,7.4173e+04,3
4f125d6s6p,°,4f125d3/26s2,"(6,3/2)",1.1400e-07,2.4603e-14,3.9728e+04,4.7351e+06,1.5358e+04,2.5820e+06,12
4f125d6s6p,°,4f125d5/26s2,"(6,5/2)",6.3777e-07,4.9400e-13,3.9089e+04,6.1370e+06,1.8370e+04,1.1695e+06,15
4f125d6s6p,°,4f13,"(7/2,1)",2.2237e-07,7.7447e-14,4.0219e+04,2.7361e+06,1.7587e+04,2.2230e+04,5
4f125d6s6p,°,4f13,"(7/2,2)",4.2605e-07,8.8891e-14,3.9362e+04,1.4745e+06,1.9424e+04,1.6480e+05,7
4f125d6s6p,°,4f13,"(7/2,0)",5.2652e-08,1.4958e-15,4.0788e+04,7.9513e+05,1.6742e+04,1.3235e-23,2
4f13,"(5/2,1)",4f136s2,2F°,5.6190e-07,3.0276e-13,2.9821e+04,1.7213e+07,4.8729e+03,2.1371e+07,9
4f13,"(5/2,0)",4f136s2,2F°,8.2340e-06,1.2466e-10,2.5656e+04,0.0000e+00,4.3856e+03,3.8467e+07,2
4f13,"(5/2,2)",4f136s2,2F°,5.5263e-06,7.8030e-11,2.8363e+04,5.0402e+04,4.3856e+03,2.3080e+07,6
4f13,"(7/2,3)",4f136s2,2F°,7.1429e-08,,4.3958e+04,,8.7712e+03,,1
4f13,"(7/2,2)",4f136s2,2F°,6.8078e-06,8.4915e-11,2.4650e+04,9.8650e+07,0.0000e+00,0.0000e+00,4
4f13,3[11/2]°,4f125d3/26s2,"(6,3/2)",1.5873e-06,8.0625e-13,3.9189e+04,1.9509e+03,1.4354e+04,3.0460e+06,2
4f13,3[11/2]°,4f125d5/26s2,"(6,5/2)",5.6497e-08,,3.9158e+04,,1.8854e+04,,1
4f13,3[11/2]°,4f13,"(7/2,2)",7.4893e-07,4.1374e-13,3.9199e+04,1.3006e+03,1.9498e+04,1.9294e+05,3
4f13,3[11/2]°,4f13,"(7/2,0)",1.6949e-07,,3.9220e+04,,1.6742e+04,,1
4f13,3[11/2]°,4f13,"(7/2,1)",1.1236e-07,,3.9220e+04,,1.7614e+04,,1
4f13,3[3/2]°,4f13,"(7/2,2)",5.6425e-08,8.8216e-16,3.9648e+04,6.0461e+03,1.9271e+04,5.7849e+04,3
4f13,3[3/2]°,4f13,"(7/2,1)",2.6084e-07,5.7377e-16,3.9603e+04,0.0000e+00,2.1085e+04,2.2214e+07,2
4f13,3[5/2]°,4f13,"(7/2,1)",2.1848e-07,3.3749e-14,3.9304e+04,1.8007e+04,1.9282e+04,1.1753e+07,4
4f13,3[5/2]°,4f13,"(7/2,2)",2.6096e-07,1.0180e-13,3.9342e+04,1.8007e+04,1.9477e+04,9.8876e+04,3
4f13,3[5/2]°,4f125d5/26s2,"(6,5/2)",2.3256e-06,,3.9187e+04,,1.6957e+04,,1
4f13,3[5/2]°,4f13,"(7/2,0)",4.1322e-08,,3.9187e+04,,1.6742e+04,,1
4f13,3[7/2]°,4f13,"(7/2,1)",4.0647e-07,8.9154e-14,3.9479e+04,1.9128e+04,1.7538e+04,3.6203e+04,7
4f13,3[7/2]°,4f13,"(7/2,2)",1.9395e-07,4.1349e-14,3.9481e+04,2.2896e+04,1.9487e+04,1.1686e+05,6
4f13,3[7/2]°,4f125d5/26s2,"(6,5/2)",8.6439e-07,7.9352e-14,3.9369e+04,6.6052e+03,1.7589e+04,1.1993e+06,3
4f13,3[7/2]°,4f13,"(7/2,0)",7.1429e-07,,3.9463e+04,,1.6742e+04,,1
