Upper Level Conf,Upper Level Term,average_total_lifetime,average_Ek,var_Ek,var_total_lifetime,count
3s23p23d,2D,2.3517e-10,1.4219e+05,4.9020e+07,1.5119e-20,6
3s23p23d,2F,1.3982e-08,1.2678e+05,1.8371e+08,2.6063e-16,4
3s23p23d,2G,5.6518e-01,1.2713e+05,7.8125e-01,4.5313e-03,2
3s23p23d,2P,9.7465e-09,1.2288e+05,3.8785e+08,1.2131e-16,4
3s23p24d,2D,3.1373e-05,1.6349e+05,2.1307e+07,2.0770e-09,4
3s23p24d,2F,4.9051e-09,1.6032e+05,2.0960e+07,4.3823e-20,4
3s23p24d,2G,3.4174e-09,1.6422e+05,3.8386e+03,1.1229e-18,2
3s23p24d,2P,1.4959e-08,1.6372e+05,1.7960e+07,9.0995e-17,3
3s23p24p,2D°,8.9077e-09,1.3582e+05,3.2164e+07,6.4354e-18,4
3s23p24p,2F°,8.7796e-09,1.4027e+05,3.9721e+03,7.7402e-21,2
3s23p24p,2P°,8.6683e-09,1.4437e+05,1.0517e+08,8.4467e-18,6
3s23p24s,2D,6.9334e-10,1.2153e+05,8.4500e-01,3.9543e-23,2
3s23p25d,2G,2.1550e-08,1.7821e+05,2.2613e+03,1.4322e-18,2
3s23p25p,2F°,5.1045e-08,1.6846e+05,4.6026e+02,3.8962e-19,2
3s23p25s,2D,5.5382e-09,1.6174e+05,1.1956e+01,3.8951e-22,2
3s23p24s,2S,3.3557e-10,1.3633e+05,,,1
3s23p23d,4D,3.0259e-01,1.1422e+05,2.4461e+03,7.6027e-03,4
3s23p23d,4F,1.9271e+00,1.1048e+05,8.7344e+04,2.5519e-01,3
3s23p23d,4P,1.0483e-10,1.3079e+05,3.0680e+04,5.2080e-25,3
3s23p24d,4D,4.3674e-09,1.5326e+05,1.2918e+04,5.7771e-22,4
3s23p24d,4F,4.2437e-09,1.5224e+05,8.1615e+04,8.3631e-21,4
3s23p24d,4P,4.7695e-09,1.5600e+05,2.7891e+04,1.7304e-22,3
3s23p24p,2S°,1.4758e-08,1.2549e+05,,,1
3s23p24p,4D°,8.3873e-09,1.2816e+05,1.1470e+05,5.1129e-21,4
3s23p24p,4P°,7.0792e-09,1.2993e+05,3.3510e+04,5.1438e-21,3
3s23p24p,4S°,5.1382e-09,1.3103e+05,,,1
3s23p24s,2P,4.6940e-10,1.1320e+05,1.3727e+05,1.9030e-25,2
3s23p24s,4P,9.3774e-10,1.0989e+05,1.2758e+05,3.2940e-22,3
3s23p25d,2F,3.2841e-08,1.6949e+05,8.7688e+04,1.3622e-19,2
3s23p25d,4D,2.0522e-08,1.6737e+05,2.0501e+04,1.4681e-19,4
3s23p25d,4F,2.0569e-08,1.6687e+05,8.8422e+04,1.1129e-20,4
3s23p25d,4P,2.3471e-08,1.6837e+05,1.9326e+04,2.0214e-18,3
3s23p25p,2D°,6.1750e-08,1.5847e+05,1.2494e+05,1.3846e-18,2
3s23p25p,4D°,4.7804e-08,1.5713e+05,1.0404e+05,9.7241e-19,4
3s23p25p,4P°,4.7255e-08,1.5777e+05,5.8444e+04,1.0021e-17,3
3s23p25p,4S°,4.1362e-08,1.5812e+05,,,1
3s23p25s,2P,6.7232e-09,1.5165e+05,1.3888e+05,6.3839e-21,2
3s23p25s,4P,6.6049e-09,1.5060e+05,1.3921e+05,1.0951e-18,3
3s23p3,2D°,3.2032e+03,1.4869e+04,5.0530e+02,6.0639e+06,2
3s23p3,2P°,2.8167e+00,2.4548e+04,1.0909e+03,8.6901e-01,2
3s3p4,2D,1.5358e-08,9.7905e+04,3.9537e+02,9.1401e-20,2
3s3p4,2P,1.6614e-10,1.4569e+05,6.9162e+04,1.1681e-24,2
3s3p4,2S,5.7078e-09,1.1978e+05,,,1
3s3p4,4P,1.9544e-08,7.9705e+04,8.2454e+04,3.4107e-21,3
