Upper Level Conf,Upper Level Term,average_total_lifetime,average_Ek,var_Ek,var_total_lifetime,count
4p64d,2D,4.1287e-01,1.4696e+04,3.9295e+04,9.7656e-04,2
4p64f,2F°,3.9541e-09,6.0991e+04,8.4500e-01,4.8892e-24,2
4p65d,2D,1.1417e-08,5.3330e+04,3.7550e+03,1.3419e-16,2
4p65p,2P°,7.0117e-09,2.4116e+04,3.2117e+05,2.8276e-19,2
4p66d,2D,8.0543e-09,6.7543e+04,8.1124e+02,2.9039e-18,2
4p66p,2P°,1.8023e-05,5.5914e+04,4.1530e+04,5.4187e-10,2
4p66s,2S,4.8780e-09,4.7737e+04,,,1
4p67d,2D,4.4754e-08,7.4632e+04,2.3762e+02,9.8236e-19,2
4p67s,2S,1.3889e-08,6.4964e+04,,,1
