Upper Level Conf,Upper Level Term,average_total_lifetime,average_Ek,var_Ek,var_total_lifetime,count
4s24d,2D,4.4949e-10,8.0925e+04,1.5438e+04,5.1015e-23,2
4s24f,2F°,4.9631e-09,1.0032e+05,2.4012e-01,2.7300e-21,2
4s25d,2D,3.7040e-09,1.0011e+05,8.3403e+02,3.2482e-20,2
4s25p,2P°,1.1387e-08,7.9187e+04,6.4671e+04,5.3582e-19,2
4s25s,2S,1.0101e-09,6.2403e+04,,,1
4s26s,2S,3.0488e-09,9.4784e+04,,,1
