Upper Level Conf,Upper Level Term,average_total_lifetime,average_Ek,var_Ek,var_total_lifetime,count
2p,2P°,9.9711e-11,3.2918e+05,1.7153e+01,0.0000e+00,2
3d,2D,9.6620e-10,3.9014e+05,1.6729e-01,1.2593e-26,2
3p,2P°,3.2930e-10,3.9014e+05,1.5059e+00,0.0000e+00,2
3s,2S,9.8939e-09,3.9014e+05,,,1
