Upper Level Conf,Upper Level Term,average_total_lifetime,average_Ek,var_Ek,var_total_lifetime,count
4f36p,5I,9.4254e-09,2.5819e+04,3.1668e+06,2.2753e-18,5
4f36p,5K,8.7721e-09,2.5661e+04,5.8546e+06,1.5164e-17,5
