Upper Level Conf,Upper Level Term,average_total_lifetime,average_Ek,var_Ek,var_total_lifetime,count
4f66s,y 9P,1.9319e-08,3.5523e+04,1.2717e+06,2.1245e-17,3
4f76p1/2,"(7/2,1/2)",1.1231e-08,2.3991e+04,9.3996e+04,2.5536e-18,2
4f76p3/2,"(7/2,3/2)",7.7423e-09,2.6843e+04,2.2939e+05,2.1371e-19,4
