Wavelength,Unc.  (nm),Aki (s-1),Ei,Ek,Lower Level Conf,Lower Level Term,Lower Level J,Upper Level Conf,Upper Level Term,Upper Level J,Type,TPRef.,LineRef.
305.395112,1.3000000000000001e-05,186000.0,530.351,33265.298,4d5s2,a 2D,5/2,4d2(3F)5p,y 4D°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=9421&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=9421&amp;type=,
315.56477,0.00011,270000.0,0.0,31680.043,4d5s2,a 2D,3/2,4d2(3F)5p,y 4F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
317.28347,0.00011,1010000.0,0.0,31508.441,4d5s2,a 2D,3/2,4d2(3F)5p,y 4F°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
318.59424,5e-05,192000.0,530.351,31909.164,4d5s2,a 2D,5/2,4d2(3F)5p,y 4F°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=9421&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=9421&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
320.93774,4e-05,300000.0,530.351,31680.043,4d5s2,a 2D,5/2,4d2(3F)5p,y 4F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
322.71563,5e-05,109000.0,530.351,31508.441,4d5s2,a 2D,5/2,4d2(3F)5p,y 4F°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7621&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7621&amp;type=
348.40470,0.00011999999999999999,670000.0,0.0,28694.04,4d5s2,a 2D,3/2,4d2(3F)5p,z 4G°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=9421&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=9421&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
351.05176,5.9999999999999995e-05,1240000.0,15712.522,44190.205,4d5s(3D)5p,z 4F°,7/2,5p2(3P)4d,4F,9/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=9421&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=9421&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
354.96571,2.9999999999999997e-05,82000.0,530.351,28694.04,4d5s2,a 2D,5/2,4d2(3F)5p,z 4G°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=9421&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=9421&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
355.26902,0.00013000000000000002,22800000.0,0.0,28139.645,4d5s2,a 2D,3/2,4d5s(1D)5p,x 2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
357.60514,7e-05,9000000.0,16234.382,44190.205,4d5s(3D)5p,z 4F°,9/2,5p2(3P)4d,4F,9/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=9421&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=9421&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
362.09363,2.9999999999999997e-05,234000000.0,530.351,28139.645,4d5s2,a 2D,5/2,4d5s(1D)5p,x 2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
369.25229,7e-05,4200000.0,17116.156,44190.205,4d5s(3D)5p,z 4D°,7/2,5p2(3P)4d,4F,9/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=9421&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=9421&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
391.81682,2.9999999999999997e-05,4400000.0,10937.39,36452.295,4d2(3F)5s,a 4F,3/2,4d2(1D)5p,w 2D°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=9421&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=9421&amp;type=,
398.97799,4e-05,7100000.0,11078.614,36135.567,4d2(3F)5s,a 4F,5/2,4d2(3P)5p,z 4S°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=9421&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=9421&amp;type=,
403.98222,0.00016,11200000.0,0.0,24746.573,4d5s2,a 2D,3/2,4d5s(1D)5p,y 2D°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
407.73600,0.00016999999999999999,111000000.0,0.0,24518.751,4d5s2,a 2D,3/2,4d5s(1D)5p,y 2F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
408.37033,0.00016999999999999999,25000000.0,0.0,24480.666,4d5s2,a 2D,3/2,4d5s(3D)5p,y 2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
410.23691,4e-05,127000000.0,530.351,24899.632,4d5s2,a 2D,5/2,4d5s(1D)5p,y 2F°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
412.829876,2.4e-05,156000000.0,530.351,24746.573,4d5s2,a 2D,5/2,4d5s(1D)5p,y 2D°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7611&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7611&amp;type=
414.28358,0.00018,159000000.0,0.0,24131.25,4d5s2,a 2D,3/2,4d5s(1D)5p,y 2D°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
416.750671,2.5e-05,24000000.0,530.351,24518.751,4d5s2,a 2D,5/2,4d5s(1D)5p,y 2F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
417.41339,4e-05,31000000.0,530.351,24480.666,4d5s2,a 2D,5/2,4d5s(3D)5p,y 2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
423.13004,2.9999999999999997e-05,1200000.0,10529.169,34155.912,5s25p,z 2P°,1/2,5p2(3P)5s,e 4P,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
423.25415,2.9999999999999997e-05,2000000.0,15245.803,38865.618,4d5s(3D)5p,z 4F°,5/2,4d5s(3D)5d,f 4D,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
423.59340,4e-05,30000000.0,530.351,24131.25,4d5s2,a 2D,5/2,4d5s(1D)5p,y 2D°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
431.78625,2.9999999999999997e-05,1500000.0,15712.522,38865.618,4d5s(3D)5p,z 4F°,7/2,4d5s(3D)5d,f 4D,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
435.24004,2.9999999999999997e-05,660000.0,10937.39,33906.761,4d2(3F)5s,a 4F,3/2,4d2(3F)5p,x 2D°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
436.60258,2.9999999999999997e-05,13700000.0,11359.757,34257.447,5s25p,z 2P°,3/2,5s2(2D)5d,e 2D,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
437.93265,2.9999999999999997e-05,7900000.0,11078.614,33906.761,4d2(3F)5s,a 4F,5/2,4d2(3F)5p,x 2D°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
438.54726,2.9999999999999997e-05,6900000.0,11359.757,34155.912,5s25p,z 2P°,3/2,5p2(3P)5s,e 4P,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
439.40080,4e-05,1950000.0,11277.928,34029.802,4d2(3F)5s,a 4F,7/2,4d2(3F)5p,x 2F°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
440.96981,2.9999999999999997e-05,280000.0,10937.39,33608.312,4d2(3F)5s,a 4F,3/2,4d2(3F)5p,x 2F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
441.74311,4e-05,3200000.0,16234.382,38865.618,4d5s(3D)5p,z 4F°,9/2,4d5s(3D)5d,f 4D,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
443.73401,2.9999999999999997e-05,8600000.0,11078.614,33608.312,4d2(3F)5s,a 4F,5/2,4d2(3F)5p,x 2F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
444.36502,5.9999999999999995e-05,10400000.0,11532.096,34029.802,4d2(3F)5s,a 4F,9/2,4d2(3F)5p,x 2F°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
445.90084,2.9999999999999997e-05,1770000.0,10937.39,33357.608,4d2(3F)5s,a 4F,3/2,4d2(3F)5p,y 4D°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
447.23218,2.9999999999999997e-05,630000.0,11078.614,33432.092,4d2(3F)5s,a 4F,5/2,4d2(3F)5p,z 2G°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=9421&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=9421&amp;type=,
447.69471,2.9999999999999997e-05,27200000.0,11277.928,33608.312,4d2(3F)5s,a 4F,7/2,4d2(3F)5p,x 2F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
447.74436,2.9999999999999997e-05,32100000.0,10937.39,33265.298,4d2(3F)5s,a 4F,3/2,4d2(3F)5p,y 4D°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=9421&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=9421&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
448.44371,4e-05,4600000.0,15326.741,37619.829,4d2(3F)5s,a 2F,5/2,4d2(1D)5p,w 2F°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=9421&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=9421&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
448.72741,2.9999999999999997e-05,20100000.0,11078.614,33357.608,4d2(3F)5s,a 4F,5/2,4d2(3F)5p,y 4D°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
448.74634,8e-05,149000000.0,10937.39,33215.444,4d2(3F)5s,a 4F,3/2,4d2(3F)5p,y 4D°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
449.17366,5.9999999999999995e-05,2300000.0,11532.096,33788.956,4d2(3F)5s,a 4F,9/2,4d2(3F)5p,z 2G°,9/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
