Wavelength,Aki (s-1),Ei,Ek,Lower Level Conf,Lower Level Term,Lower Level J,Upper Level Conf,Upper Level Term,Upper Level J,Type,TPRef.,LineRef.
331.2110+,185000000.0,0.0,30183.55,5d6s2,2D,3/2,5d6s(3D)6p,2F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7218&amp;comment_code=&amp;element=Lu&amp;spectr_charge=1&amp;ref=7218&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Lu&amp;spectr_charge=1&amp;ref=3475&amp;type=
335.9560+,244000000.0,1993.92,31751.17,5d6s2,2D,5/2,5d6s(3D)6p,2F°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7218&amp;comment_code=&amp;element=Lu&amp;spectr_charge=1&amp;ref=7218&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Lu&amp;spectr_charge=1&amp;ref=3475&amp;type=
337.6495+,168000000.0,0.0,29608.01,5d6s2,2D,3/2,5d6s(1D)6p,2D°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7218&amp;comment_code=&amp;element=Lu&amp;spectr_charge=1&amp;ref=7218&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Lu&amp;spectr_charge=1&amp;ref=3475&amp;type=
338.5517+,50000000.0,1993.92,31523.03,5d6s2,2D,5/2,5d6s(1D)6p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7218&amp;comment_code=&amp;element=Lu&amp;spectr_charge=1&amp;ref=7218&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Lu&amp;spectr_charge=1&amp;ref=3475&amp;type=
339.6797+,103000000.0,0.0,29431.05,5d6s2,2D,3/2,6s27p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7218&amp;comment_code=&amp;element=Lu&amp;spectr_charge=1&amp;ref=7218&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Lu&amp;spectr_charge=1&amp;ref=3475&amp;type=
350.8421+,65000000.0,1993.92,30488.62,5d6s2,2D,5/2,6s27p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7218&amp;comment_code=&amp;element=Lu&amp;spectr_charge=1&amp;ref=7218&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Lu&amp;spectr_charge=1&amp;ref=3475&amp;type=
356.7847+,69000000.0,0.0,28020.11,5d6s2,2D,3/2,5d6s(1D)6p,2F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7218&amp;comment_code=&amp;element=Lu&amp;spectr_charge=1&amp;ref=7218&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Lu&amp;spectr_charge=1&amp;ref=3475&amp;type=
362.0307+,1100000.0,1993.92,29608.01,5d6s2,2D,5/2,5d6s(1D)6p,2D°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4515&amp;comment_code=&amp;element=Lu&amp;spectr_charge=1&amp;ref=4515&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7597&amp;comment_code=&amp;element=Lu&amp;spectr_charge=1&amp;ref=7597&amp;type=
363.6250+,6400000.0,1993.92,29486.94,5d6s2,2D,5/2,5d6s(1D)6p,2F°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7218&amp;comment_code=&amp;element=Lu&amp;spectr_charge=1&amp;ref=7218&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Lu&amp;spectr_charge=1&amp;ref=3475&amp;type=
364.7782+,92000000.0,4136.13,31542.24,6s26p,2P°,1/2,6s26d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7218&amp;comment_code=&amp;element=Lu&amp;spectr_charge=1&amp;ref=7218&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Lu&amp;spectr_charge=1&amp;ref=3475&amp;type=
