Wavelength,Aki (s-1),Ei,Ek,Lower Level Conf,Lower Level Term,Lower Level J,Upper Level Conf,Upper Level Term,Upper Level J,Type,TPRef.,LineRef.
127.07686+,760000.0,0.0,78692.53,3s23p4,3P,2.0,3s23p3(4S°)5d,3D°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6921&amp;comment_code=&amp;element=S&amp;spectr_charge=1&amp;ref=6921&amp;type=,
127.07804,25400000.0,0.0,78691.8,3s23p4,3P,2.0,3s23p3(4S°)5d,3D°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6921&amp;comment_code=&amp;element=S&amp;spectr_charge=1&amp;ref=6921&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5666&amp;comment_code=&amp;element=S&amp;spectr_charge=1&amp;ref=5666&amp;type=
127.07874,6700000.0,0.0,78691.37,3s23p4,3P,2.0,3s23p3(4S°)5d,3D°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6921&amp;comment_code=&amp;element=S&amp;spectr_charge=1&amp;ref=6921&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5666&amp;comment_code=&amp;element=S&amp;spectr_charge=1&amp;ref=5666&amp;type=
127.71967,10500000.0,396.055,78692.53,3s23p4,3P,1.0,3s23p3(4S°)5d,3D°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6921&amp;comment_code=&amp;element=S&amp;spectr_charge=1&amp;ref=6921&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5666&amp;comment_code=&amp;element=S&amp;spectr_charge=1&amp;ref=5666&amp;type=
127.72156,18400000.0,396.055,78691.37,3s23p4,3P,1.0,3s23p3(4S°)5d,3D°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6921&amp;comment_code=&amp;element=S&amp;spectr_charge=1&amp;ref=6921&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5666&amp;comment_code=&amp;element=S&amp;spectr_charge=1&amp;ref=5666&amp;type=
128.01001,13500000.0,573.64,78692.53,3s23p4,3P,0.0,3s23p3(4S°)5d,3D°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6921&amp;comment_code=&amp;element=S&amp;spectr_charge=1&amp;ref=6921&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5666&amp;comment_code=&amp;element=S&amp;spectr_charge=1&amp;ref=5666&amp;type=
129.56531,346000000.0,0.0,77181.15,3s23p4,3P,2.0,3s23p3(2P°)4s,3P°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6054&amp;comment_code=&amp;element=S&amp;spectr_charge=1&amp;ref=6054&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5666&amp;comment_code=&amp;element=S&amp;spectr_charge=1&amp;ref=5666&amp;type=
129.61739,146000000.0,0.0,77150.14,3s23p4,3P,2.0,3s23p3(2P°)4s,3P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6054&amp;comment_code=&amp;element=S&amp;spectr_charge=1&amp;ref=6054&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5666&amp;comment_code=&amp;element=S&amp;spectr_charge=1&amp;ref=5666&amp;type=
130.23361,120000000.0,396.055,77181.15,3s23p4,3P,1.0,3s23p3(2P°)4s,3P°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6054&amp;comment_code=&amp;element=S&amp;spectr_charge=1&amp;ref=6054&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5666&amp;comment_code=&amp;element=S&amp;spectr_charge=1&amp;ref=5666&amp;type=
130.28623,153000000.0,396.055,77150.14,3s23p4,3P,1.0,3s23p3(2P°)4s,3P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6054&amp;comment_code=&amp;element=S&amp;spectr_charge=1&amp;ref=6054&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5666&amp;comment_code=&amp;element=S&amp;spectr_charge=1&amp;ref=5666&amp;type=
130.31105,483000000.0,396.055,77135.52,3s23p4,3P,1.0,3s23p3(2P°)4s,3P°,0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6054&amp;comment_code=&amp;element=S&amp;spectr_charge=1&amp;ref=6054&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5666&amp;comment_code=&amp;element=S&amp;spectr_charge=1&amp;ref=5666&amp;type=
130.58837,196000000.0,573.64,77150.14,3s23p4,3P,0.0,3s23p3(2P°)4s,3P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6054&amp;comment_code=&amp;element=S&amp;spectr_charge=1&amp;ref=6054&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5666&amp;comment_code=&amp;element=S&amp;spectr_charge=1&amp;ref=5666&amp;type=
131.65425,78900000.0,0.0,75956.53,3s23p4,3P,2.0,3s23p3(4S°)4d,3D°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6921&amp;comment_code=&amp;element=S&amp;spectr_charge=1&amp;ref=6921&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5666&amp;comment_code=&amp;element=S&amp;spectr_charge=1&amp;ref=5666&amp;type=
131.66150,21000000.0,0.0,75952.35,3s23p4,3P,2.0,3s23p3(4S°)4d,3D°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6921&amp;comment_code=&amp;element=S&amp;spectr_charge=1&amp;ref=6921&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5666&amp;comment_code=&amp;element=S&amp;spectr_charge=1&amp;ref=5666&amp;type=
