Wavelength,Aki (s-1),Ei,Ek,Lower Level Conf,Lower Level Term,Lower Level J,Upper Level Conf,Upper Level Term,Upper Level J,Type,TPRef.,LineRef.
261.9884+,6000000.0,0.0,38158.24,5d76s2,a 4F,9/2,5d76s(5F)6p,z 4F°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7959&amp;comment_code=&amp;element=Ir&amp;spectr_charge=1&amp;ref=7959&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Ir&amp;spectr_charge=1&amp;ref=3475&amp;type=
263.9708+,46900000.0,0.0,37871.69,5d76s2,a 4F,9/2,5d76s(5F)6p,z 4F°,9/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4422&amp;comment_code=&amp;element=Ir&amp;spectr_charge=1&amp;ref=4422&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Ir&amp;spectr_charge=1&amp;ref=3475&amp;type=
266.4786+,30800000.0,0.0,37515.31,5d76s2,a 4F,9/2,5d76s(5F)6p,z 4D°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4422&amp;comment_code=&amp;element=Ir&amp;spectr_charge=1&amp;ref=4422&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Ir&amp;spectr_charge=1&amp;ref=3475&amp;type=
282.3180+,5000000.0,0.0,35410.63,5d76s2,a 4F,9/2,5d76s(5F)6p,z 6G°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7959&amp;comment_code=&amp;element=Ir&amp;spectr_charge=1&amp;ref=7959&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Ir&amp;spectr_charge=1&amp;ref=3475&amp;type=
284.9725+,22600000.0,0.0,35080.8,5d76s2,a 4F,9/2,5d76s(5F)6p,z 6G°,9/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4422&amp;comment_code=&amp;element=Ir&amp;spectr_charge=1&amp;ref=4422&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Ir&amp;spectr_charge=1&amp;ref=3475&amp;type=
285.3311+,190000.0,2834.98,37871.69,5d8(3F)6s,b 4F,9/2,5d76s(5F)6p,z 4F°,9/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4422&amp;comment_code=&amp;element=Ir&amp;spectr_charge=1&amp;ref=4422&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7593&amp;comment_code=&amp;element=Ir&amp;spectr_charge=1&amp;ref=7593&amp;type=
288.2633+,5500000.0,2834.98,37515.31,5d8(3F)6s,b 4F,9/2,5d76s(5F)6p,z 4D°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4422&amp;comment_code=&amp;element=Ir&amp;spectr_charge=1&amp;ref=4422&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Ir&amp;spectr_charge=1&amp;ref=3475&amp;type=
292.4790+,17000000.0,0.0,34180.48,5d76s2,a 4F,9/2,5d76s(5F)6p,z 6G°,11/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4422&amp;comment_code=&amp;element=Ir&amp;spectr_charge=1&amp;ref=4422&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Ir&amp;spectr_charge=1&amp;ref=3475&amp;type=
293.6689+,34000000.0,4078.94,38120.94,5d76s2,a 4F,3/2,5d76s(5F)6p,z 6F°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7959&amp;comment_code=&amp;element=Ir&amp;spectr_charge=1&amp;ref=7959&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Ir&amp;spectr_charge=1&amp;ref=3475&amp;type=
295.1217+,2300000.0,0.0,33874.43,5d76s2,a 4F,9/2,5d76s(5F)6p,z 6F°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4422&amp;comment_code=&amp;element=Ir&amp;spectr_charge=1&amp;ref=4422&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Ir&amp;spectr_charge=1&amp;ref=3475&amp;type=
306.8886+,11000000.0,2834.98,35410.63,5d8(3F)6s,b 4F,9/2,5d76s(5F)6p,z 6G°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7959&amp;comment_code=&amp;element=Ir&amp;spectr_charge=1&amp;ref=7959&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Ir&amp;spectr_charge=1&amp;ref=3475&amp;type=
310.0277+,4800000.0,2834.98,35080.8,5d8(3F)6s,b 4F,9/2,5d76s(5F)6p,z 6G°,9/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4422&amp;comment_code=&amp;element=Ir&amp;spectr_charge=1&amp;ref=4422&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Ir&amp;spectr_charge=1&amp;ref=3475&amp;type=
316.8878+,6800000.0,6323.91,37871.69,5d76s2,a 4F,7/2,5d76s(5F)6p,z 4F°,9/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4422&amp;comment_code=&amp;element=Ir&amp;spectr_charge=1&amp;ref=4422&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Ir&amp;spectr_charge=1&amp;ref=3475&amp;type=
322.0776+,19700000.0,2834.98,33874.43,5d8(3F)6s,b 4F,9/2,5d76s(5F)6p,z 6F°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4422&amp;comment_code=&amp;element=Ir&amp;spectr_charge=1&amp;ref=4422&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Ir&amp;spectr_charge=1&amp;ref=3475&amp;type=
