Wavelength,Aki (s-1),Ei,Ek,Lower Level Conf,Lower Level Term,Lower Level J,Upper Level Conf,Upper Level Term,Upper Level J,Type,TPRef.,LineRef.
208.0619,82.0,3409.937,51457.25,3d9(2D)4s,1D,2.0,3d9(2D3/2)4d,2[1/2],0.0,E2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=848&amp;comment_code=n&amp;element=Ni&amp;spectr_charge=1&amp;ref=848&amp;type=E2,
208.2845,8500000.0,1332.164,49328.14,3d8(3F)4s2,3F,3.0,3d9(2D)5p,3D°,3.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3861&amp;comment_code=&amp;element=Ni&amp;spectr_charge=1&amp;ref=3861&amp;type=,
208.5352,7700000.0,879.816,48818.097,3d9(2D)4s,3D,2.0,3d8(3P)4s4p(3P°),1P°,1.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3861&amp;comment_code=&amp;element=Ni&amp;spectr_charge=1&amp;ref=3861&amp;type=,
208.5555,260000000.0,3409.937,51343.547,3d9(2D)4s,1D,2.0,3d8(1G)4s4p(3P°),3F°,2.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3861&amp;comment_code=&amp;element=Ni&amp;spectr_charge=1&amp;ref=3861&amp;type=,
208.8961,4200000.0,879.816,48735.29,3d9(2D)4s,3D,2.0,3d9(2D)5p,3P°,2.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3861&amp;comment_code=&amp;element=Ni&amp;spectr_charge=1&amp;ref=3861&amp;type=,
208.9070,9700000.0,1332.164,49185.138,3d8(3F)4s2,3F,3.0,3d8(3P)4s4p(3P°),1D°,2.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3861&amp;comment_code=&amp;element=Ni&amp;spectr_charge=1&amp;ref=3861&amp;type=,
209.5123,11000000.0,3409.937,51124.662,3d9(2D)4s,1D,2.0,3d8(1G)4s4p(3P°),3F°,3.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3861&amp;comment_code=&amp;element=Ni&amp;spectr_charge=1&amp;ref=3861&amp;type=,
210.5835,3000000.0,1713.087,49185.138,3d9(2D)4s,3D,1.0,3d8(3P)4s4p(3P°),1D°,2.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3861&amp;comment_code=&amp;element=Ni&amp;spectr_charge=1&amp;ref=3861&amp;type=,
210.9774,1500000.0,1332.164,48715.586,3d8(3F)4s2,3F,3.0,3d9(2D)5p,3F°,4.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3861&amp;comment_code=&amp;element=Ni&amp;spectr_charge=1&amp;ref=3861&amp;type=,
211.1715,6500000.0,1332.164,48672.049,3d8(3F)4s2,3F,3.0,3d9(2D)5p,1F°,3.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3861&amp;comment_code=&amp;element=Ni&amp;spectr_charge=1&amp;ref=3861&amp;type=,
