Wavelength,Unc.(nm),Aki (s-1),Ei,Ek,Lower Level Conf,Lower Level Term,Lower Level J,Upper Level Conf,Upper Level Term,Upper Level J,Type,TPRef.,LineRef.
249.4542,0.0004,107000000.0,21978.31,62053.7385,1s22s2p,3P°,0,1s22s3d,3D,1.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7096&amp;comment_code=c74&amp;element=Be&amp;spectr_charge=1&amp;ref=7096&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4743&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=4743&amp;type=
249.4580,0.0003,144000000.0,21978.925,62053.742,1s22s2p,3P°,1,1s22s3d,3D,2.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7096&amp;comment_code=c74&amp;element=Be&amp;spectr_charge=1&amp;ref=7096&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5964&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=5964&amp;type=
249.4581,0.0003,80400000.0,21978.925,62053.7385,1s22s2p,3P°,1,1s22s3d,3D,1.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7096&amp;comment_code=c74&amp;element=Be&amp;spectr_charge=1&amp;ref=7096&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5964&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=5964&amp;type=
249.4726,0.0004,5350000.0,21981.26,62053.7385,1s22s2p,3P°,2,1s22s3d,3D,1.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7096&amp;comment_code=c74&amp;element=Be&amp;spectr_charge=1&amp;ref=7096&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5964&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=5964&amp;type=
249.4726,0.0004,48200000.0,21981.26,62053.742,1s22s2p,3P°,2,1s22s3d,3D,2.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7096&amp;comment_code=c74&amp;element=Be&amp;spectr_charge=1&amp;ref=7096&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5964&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=5964&amp;type=
249.4726,0.0004,192000000.0,21981.26,62053.742,1s22s2p,3P°,2,1s22s3d,3D,3.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7096&amp;comment_code=c74&amp;element=Be&amp;spectr_charge=1&amp;ref=7096&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5964&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=5964&amp;type=
265.0461,0.0005,106000000.0,21978.925,59696.98,1s22s2p,3P°,1,1s22p2,3P,2.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7096&amp;comment_code=c74&amp;element=Be&amp;spectr_charge=1&amp;ref=7096&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4743&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=4743&amp;type=
265.0558,0.0005,141000000.0,21978.31,59694.99,1s22s2p,3P°,0,1s22p2,3P,1.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7096&amp;comment_code=c74&amp;element=Be&amp;spectr_charge=1&amp;ref=7096&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4743&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=4743&amp;type=
265.0601,0.0004,106000000.0,21978.925,59694.99,1s22s2p,3P°,1,1s22p2,3P,1.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7096&amp;comment_code=c74&amp;element=Be&amp;spectr_charge=1&amp;ref=7096&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7412&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=7412&amp;type=
265.0625,0.0005,317000000.0,21981.26,59696.98,1s22s2p,3P°,2,1s22p2,3P,2.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7096&amp;comment_code=c74&amp;element=Be&amp;spectr_charge=1&amp;ref=7096&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4743&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=4743&amp;type=
