Wavelength,Unc.  (nm),Aki (s-1),Ei,Ek,Lower Level Conf,Lower Level Term,Lower Level J,Upper Level Conf,Upper Level Term,Upper Level J,Type,TPRef.,LineRef.
415.8591,0.001,1400000.0,93143.76,117183.5901,3s23p5(2P°3/2)4s,2[3/2]°,2.0,3s23p5(2P°3/2)5p,2[3/2],2.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5223&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=5223&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2634&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=2634&amp;type=
416.4180,0.001,290000.0,93143.76,117151.3264,3s23p5(2P°3/2)4s,2[3/2]°,2.0,3s23p5(2P°3/2)5p,2[3/2],1.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5223&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=5223&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2634&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=2634&amp;type=
418.1884,0.001,560000.0,94553.6652,118459.5975,3s23p5(2P°1/2)4s,2[1/2]°,0.0,3s23p5(2P°1/2)5p,2[1/2],1.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5223&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=5223&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2634&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=2634&amp;type=
419.0713,0.001,280000.0,93143.76,116999.3259,3s23p5(2P°3/2)4s,2[3/2]°,2.0,3s23p5(2P°3/2)5p,2[5/2],2.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5223&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=5223&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2634&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=2634&amp;type=
419.1029,0.001,540000.0,94553.6652,118407.4303,3s23p5(2P°1/2)4s,2[1/2]°,0.0,3s23p5(2P°1/2)5p,2[3/2],1.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5223&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=5223&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2634&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=2634&amp;type=
419.8317,0.001,2570000.0,93750.5978,117562.9553,3s23p5(2P°3/2)4s,2[3/2]°,1.0,3s23p5(2P°3/2)5p,2[1/2],0.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5223&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=5223&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2634&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=2634&amp;type=
420.0675,0.001,970000.0,93143.76,116942.7542,3s23p5(2P°3/2)4s,2[3/2]°,2.0,3s23p5(2P°3/2)5p,2[5/2],3.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5223&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=5223&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2634&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=2634&amp;type=
425.1185,0.001,111000.0,93143.76,116659.9934,3s23p5(2P°3/2)4s,2[3/2]°,2.0,3s23p5(2P°3/2)5p,2[1/2],1.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5223&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=5223&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2634&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=2634&amp;type=
425.9362,0.001,3980000.0,95399.8276,118870.917,3s23p5(2P°1/2)4s,2[1/2]°,1.0,3s23p5(2P°1/2)5p,2[1/2],0.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5223&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=5223&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2634&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=2634&amp;type=
426.6287,0.001,310000.0,93750.5978,117183.5901,3s23p5(2P°3/2)4s,2[3/2]°,1.0,3s23p5(2P°3/2)5p,2[3/2],2.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5223&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=5223&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2634&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=2634&amp;type=
427.2169,0.001,800000.0,93750.5978,117151.3264,3s23p5(2P°3/2)4s,2[3/2]°,1.0,3s23p5(2P°3/2)5p,2[3/2],1.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5223&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=5223&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2634&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=2634&amp;type=
430.0101,0.001,377000.0,93750.5978,116999.3259,3s23p5(2P°3/2)4s,2[3/2]°,1.0,3s23p5(2P°3/2)5p,2[5/2],2.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5223&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=5223&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2634&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=2634&amp;type=
433.3561,0.001,570000.0,95399.8276,118469.0508,3s23p5(2P°1/2)4s,2[1/2]°,1.0,3s23p5(2P°1/2)5p,2[3/2],2.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5223&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=5223&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2634&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=2634&amp;type=
433.5338,0.001,390000.0,95399.8276,118459.5975,3s23p5(2P°1/2)4s,2[1/2]°,1.0,3s23p5(2P°1/2)5p,2[1/2],1.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5223&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=5223&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2634&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=2634&amp;type=
434.5168,0.001,300000.0,95399.8276,118407.4303,3s23p5(2P°1/2)4s,2[1/2]°,1.0,3s23p5(2P°1/2)5p,2[3/2],1.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5223&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=5223&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2634&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=2634&amp;type=
436.3795,0.001,12000.0,93750.5978,116659.9934,3s23p5(2P°3/2)4s,2[3/2]°,1.0,3s23p5(2P°3/2)5p,2[1/2],1.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5223&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=5223&amp;type=,
442.3994,0.001,7300.0,94553.6652,117151.3264,3s23p5(2P°1/2)4s,2[1/2]°,0.0,3s23p5(2P°3/2)5p,2[3/2],1.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5223&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=5223&amp;type=,
451.0733,0.001,1180000.0,95399.8276,117562.9553,3s23p5(2P°1/2)4s,2[1/2]°,1.0,3s23p5(2P°3/2)5p,2[1/2],0.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5223&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=5223&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2634&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=2634&amp;type=
452.2323,0.001,90000.0,94553.6652,116659.9934,3s23p5(2P°1/2)4s,2[1/2]°,0.0,3s23p5(2P°3/2)5p,2[1/2],1.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5223&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=5223&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2634&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=2634&amp;type=
458.9289,0.001,6200.0,95399.8276,117183.5901,3s23p5(2P°1/2)4s,2[1/2]°,1.0,3s23p5(2P°3/2)5p,2[3/2],2.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5223&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=5223&amp;type=,
459.6097,0.001,95000.0,95399.8276,117151.3264,3s23p5(2P°1/2)4s,2[1/2]°,1.0,3s23p5(2P°3/2)5p,2[3/2],1.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5223&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=5223&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2634&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=2634&amp;type=
462.8441,0.001,38300.0,95399.8276,116999.3259,3s23p5(2P°1/2)4s,2[1/2]°,1.0,3s23p5(2P°3/2)5p,2[5/2],2.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5223&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=5223&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2634&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=2634&amp;type=
470.2316,0.001,109000.0,95399.8276,116659.9934,3s23p5(2P°1/2)4s,2[1/2]°,1.0,3s23p5(2P°3/2)5p,2[1/2],1.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5223&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=5223&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2634&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=2634&amp;type=
515.2303,0.001,110000.0,104102.099,123505.4896,3s23p5(2P°3/2)4p,2[1/2],1.0,3s23p5(2P°1/2)5d,2[5/2]°,2.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1218&amp;comment_code=n&amp;element=Ar&amp;spectr_charge=1&amp;ref=1218&amp;type=,
518.7746,0.001,1380000.0,104102.099,123372.9253,3s23p5(2P°3/2)4p,2[1/2],1.0,3s23p5(2P°1/2)5d,2[3/2]°,2.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1218&amp;comment_code=n&amp;element=Ar&amp;spectr_charge=1&amp;ref=1218&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2634&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=2634&amp;type=
552.4957,0.001,170000.0,105462.7596,123557.4227,3s23p5(2P°3/2)4p,2[5/2],3.0,3s23p5(2P°1/2)5d,2[5/2]°,3.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1218&amp;comment_code=n&amp;element=Ar&amp;spectr_charge=1&amp;ref=1218&amp;type=,
554.0860,0.001,41000.0,105462.7596,123505.4896,3s23p5(2P°3/2)4p,2[5/2],3.0,3s23p5(2P°1/2)5d,2[5/2]°,2.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1218&amp;comment_code=n&amp;element=Ar&amp;spectr_charge=1&amp;ref=1218&amp;type=,
555.8702,0.001,1420000.0,104102.099,122086.9164,3s23p5(2P°3/2)4p,2[1/2],1.0,3s23p5(2P°3/2)5d,2[3/2]°,2.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1218&amp;comment_code=n&amp;element=Ar&amp;spectr_charge=1&amp;ref=1218&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2634&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=2634&amp;type=
557.2541,0.001,660000.0,105617.27,123557.4227,3s23p5(2P°3/2)4p,2[5/2],2.0,3s23p5(2P°1/2)5d,2[5/2]°,3.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1218&amp;comment_code=n&amp;element=Ar&amp;spectr_charge=1&amp;ref=1218&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2634&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=2634&amp;type=
558.1871,0.001,56000.0,105462.7596,123372.9253,3s23p5(2P°3/2)4p,2[5/2],3.0,3s23p5(2P°1/2)5d,2[3/2]°,2.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1218&amp;comment_code=n&amp;element=Ar&amp;spectr_charge=1&amp;ref=1218&amp;type=,
558.8720,0.001,150000.0,105617.27,123505.4896,3s23p5(2P°3/2)4p,2[5/2],2.0,3s23p5(2P°1/2)5d,2[5/2]°,2.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1218&amp;comment_code=n&amp;element=Ar&amp;spectr_charge=1&amp;ref=1218&amp;type=,
560.6733,0.001,2200000.0,104102.099,121932.8477,3s23p5(2P°3/2)4p,2[1/2],1.0,3s23p5(2P°3/2)5d,2[1/2]°,1.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1218&amp;comment_code=n&amp;element=Ar&amp;spectr_charge=1&amp;ref=1218&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2634&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=2634&amp;type=
565.0704,0.001,3200000.0,104102.099,121794.0988,3s23p5(2P°3/2)4p,2[1/2],1.0,3s23p5(2P°3/2)5d,2[1/2]°,0.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1218&amp;comment_code=n&amp;element=Ar&amp;spectr_charge=1&amp;ref=1218&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2634&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=2634&amp;type=
573.9519,0.001,870000.0,106087.2598,123505.4896,3s23p5(2P°3/2)4p,2[3/2],1.0,3s23p5(2P°1/2)5d,2[5/2]°,2.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1218&amp;comment_code=n&amp;element=Ar&amp;spectr_charge=1&amp;ref=1218&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2634&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=2634&amp;type=
577.2114,0.001,200000.0,106237.5518,123557.4227,3s23p5(2P°3/2)4p,2[3/2],2.0,3s23p5(2P°1/2)5d,2[5/2]°,3.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1218&amp;comment_code=n&amp;element=Ar&amp;spectr_charge=1&amp;ref=1218&amp;type=,
578.3536,0.001,81000.0,106087.2598,123372.9253,3s23p5(2P°3/2)4p,2[3/2],1.0,3s23p5(2P°1/2)5d,2[3/2]°,2.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1218&amp;comment_code=n&amp;element=Ar&amp;spectr_charge=1&amp;ref=1218&amp;type=,
578.9474,0.001,46000.0,106237.5518,123505.4896,3s23p5(2P°3/2)4p,2[3/2],2.0,3s23p5(2P°1/2)5d,2[5/2]°,2.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1218&amp;comment_code=n&amp;element=Ar&amp;spectr_charge=1&amp;ref=1218&amp;type=,
583.4264,0.001,520000.0,106237.5518,123372.9253,3s23p5(2P°3/2)4p,2[3/2],2.0,3s23p5(2P°1/2)5d,2[3/2]°,2.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1218&amp;comment_code=n&amp;element=Ar&amp;spectr_charge=1&amp;ref=1218&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2634&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=2634&amp;type=
591.2085,0.001,1050000.0,104102.099,121011.9198,3s23p5(2P°3/2)4p,2[1/2],1.0,3s23p5(2P°1/2)4d,2[3/2]°,1.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1218&amp;comment_code=n&amp;element=Ar&amp;spectr_charge=1&amp;ref=1218&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2634&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=2634&amp;type=
591.6598,0.001,59000.0,105617.27,122514.192,3s23p5(2P°3/2)4p,2[5/2],2.0,3s23p5(2P°3/2)5d,2[3/2]°,1.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1218&amp;comment_code=n&amp;element=Ar&amp;spectr_charge=1&amp;ref=1218&amp;type=,
592.7125,0.001,37000.0,105462.7596,122329.672,3s23p5(2P°3/2)4p,2[5/2],3.0,3s23p5(2P°3/2)5d,2[5/2]°,3.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1218&amp;comment_code=n&amp;element=Ar&amp;spectr_charge=1&amp;ref=1218&amp;type=,
594.3888,0.001,36000.0,105462.7596,122282.104,3s23p5(2P°3/2)4p,2[5/2],3.0,3s23p5(2P°3/2)5d,2[5/2]°,2.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1218&amp;comment_code=n&amp;element=Ar&amp;spectr_charge=1&amp;ref=1218&amp;type=,
596.448,0.01,77000.0,107054.272,123815.56,3s23p5(2P°3/2)4p,2[1/2],0.0,3s23p5(2P°1/2)5d,2[3/2]°,1.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1218&amp;comment_code=n&amp;element=Ar&amp;spectr_charge=1&amp;ref=1218&amp;type=,
598.1923,0.001,12000.0,105617.27,122329.672,3s23p5(2P°3/2)4p,2[5/2],2.0,3s23p5(2P°3/2)5d,2[5/2]°,3.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1218&amp;comment_code=n&amp;element=Ar&amp;spectr_charge=1&amp;ref=1218&amp;type=,
598.7301,0.001,120000.0,105462.7596,122160.1502,3s23p5(2P°3/2)4p,2[5/2],3.0,3s23p5(2P°3/2)5d,2[7/2]°,3.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1218&amp;comment_code=n&amp;element=Ar&amp;spectr_charge=1&amp;ref=1218&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2634&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=2634&amp;type=
