Wavelength,Unc.(nm),Aki (s-1),Ei,Ek,Lower Level Conf,Lower Level Term,Lower Level J,Upper Level Conf,Upper Level Term,Upper Level J,Type,TPRef.,LineRef.
427.380,0.013000000000000001,16000000.0,268897.4,292289.2,2p5(2P°)3s3p(3P°),4P,3/2,2p53s(3P°)3d,4P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5209&amp;comment_code=&amp;element=Na&amp;spectr_charge=1&amp;ref=5209&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6269&amp;comment_code=&amp;element=Na&amp;spectr_charge=1&amp;ref=6269&amp;type=
428.655,0.013000000000000001,28000000.0,268897.4,292219.6,2p5(2P°)3s3p(3P°),4P,3/2,2p53s(3P°)3d,4P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5209&amp;comment_code=&amp;element=Na&amp;spectr_charge=1&amp;ref=5209&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6269&amp;comment_code=&amp;element=Na&amp;spectr_charge=1&amp;ref=6269&amp;type=
443.234,0.013999999999999999,14000000.0,263745.3,286300.4,2p5(2P°)3s3p(3P°),4S,3/2,2p53s(3P°)4s,4P°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5209&amp;comment_code=&amp;element=Na&amp;spectr_charge=1&amp;ref=5209&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6269&amp;comment_code=&amp;element=Na&amp;spectr_charge=1&amp;ref=6269&amp;type=
497.85414,5e-05,4090000.0,16956.17025,37036.772,2p63p,2P°,1/2,2p65d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c30&amp;element=Na&amp;spectr_charge=1&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=15039&amp;comment_code=&amp;element=Na&amp;spectr_charge=1&amp;ref=15039&amp;type=
498.28084,5e-05,815000.0,16973.36619,37036.772,2p63p,2P°,3/2,2p65d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c30&amp;element=Na&amp;spectr_charge=1&amp;ref=&amp;type=,
498.28134,5e-05,4880000.0,16973.36619,37036.752,2p63p,2P°,3/2,2p65d,2D,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c30&amp;element=Na&amp;spectr_charge=1&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=15039&amp;comment_code=&amp;element=Na&amp;spectr_charge=1&amp;ref=15039&amp;type=
507.120,0.015,41000000.0,266586.7,286300.4,2p5(2P°)3s3p(3P°),4D,7/2,2p53s(3P°)4s,4P°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5209&amp;comment_code=&amp;element=Na&amp;spectr_charge=1&amp;ref=5209&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6269&amp;comment_code=&amp;element=Na&amp;spectr_charge=1&amp;ref=6269&amp;type=
516.212,0.013000000000000001,15000000.0,266933.9,286300.4,2p5(2P°)3s3p(3P°),4D,5/2,2p53s(3P°)4s,4P°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5209&amp;comment_code=&amp;element=Na&amp;spectr_charge=1&amp;ref=5209&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6269&amp;comment_code=&amp;element=Na&amp;spectr_charge=1&amp;ref=6269&amp;type=
525.669,0.013999999999999999,2000000.0,267282.3,286300.4,2p5(2P°)3s3p(3P°),4D,3/2,2p53s(3P°)4s,4P°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5209&amp;comment_code=&amp;element=Na&amp;spectr_charge=1&amp;ref=5209&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6269&amp;comment_code=&amp;element=Na&amp;spectr_charge=1&amp;ref=6269&amp;type=
562.068,0.016,14000000.0,268513.9,286300.4,2p5(2P°)3s3p(3P°),4P,5/2,2p53s(3P°)4s,4P°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5209&amp;comment_code=&amp;element=Na&amp;spectr_charge=1&amp;ref=5209&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6269&amp;comment_code=&amp;element=Na&amp;spectr_charge=1&amp;ref=6269&amp;type=
568.26333,5.9999999999999995e-05,10100000.0,16956.17025,34548.764,2p63p,2P°,1/2,2p64d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c30&amp;element=Na&amp;spectr_charge=1&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=15039&amp;comment_code=&amp;element=Na&amp;spectr_charge=1&amp;ref=15039&amp;type=
