Wavelength,Aki (s-1),Ei,Ek,Lower Level Conf,Lower Level Term,Lower Level J,Upper Level Conf,Upper Level Term,Upper Level J,Type,TPRef.,LineRef.
317.3289,86000000.0,0.0,31503.93,4d55s2,6S,5/2,4d5(6S)5s(5S)5p,6P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6934&amp;comment_code=&amp;element=Tc&amp;spectr_charge=1&amp;ref=6934&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=149&amp;comment_code=&amp;element=Tc&amp;spectr_charge=1&amp;ref=149&amp;type=
318.2369,39000000.0,0.0,31414.05,4d55s2,6S,5/2,4d6(5D)5p,6P°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6934&amp;comment_code=&amp;element=Tc&amp;spectr_charge=1&amp;ref=6934&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=149&amp;comment_code=&amp;element=Tc&amp;spectr_charge=1&amp;ref=149&amp;type=
318.3109,56000000.0,0.0,31406.74,4d55s2,6S,5/2,4d5(6S)5s(5S)5p,6P°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6934&amp;comment_code=&amp;element=Tc&amp;spectr_charge=1&amp;ref=6934&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=149&amp;comment_code=&amp;element=Tc&amp;spectr_charge=1&amp;ref=149&amp;type=
346.6274,122000000.0,2572.89,31414.05,4d6(5D)5s,6D,9/2,4d6(5D)5p,6P°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6934&amp;comment_code=&amp;element=Tc&amp;spectr_charge=1&amp;ref=6934&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=149&amp;comment_code=&amp;element=Tc&amp;spectr_charge=1&amp;ref=149&amp;type=
363.6068,157000000.0,2572.89,30067.29,4d6(5D)5s,6D,9/2,4d6(5D)5p,6F°,11/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6934&amp;comment_code=&amp;element=Tc&amp;spectr_charge=1&amp;ref=6934&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=149&amp;comment_code=&amp;element=Tc&amp;spectr_charge=1&amp;ref=149&amp;type=
371.8855,105000000.0,3250.91,30133.26,4d6(5D)5s,6D,7/2,4d6(5D)5p,6F°,9/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6934&amp;comment_code=&amp;element=Tc&amp;spectr_charge=1&amp;ref=6934&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=149&amp;comment_code=&amp;element=Tc&amp;spectr_charge=1&amp;ref=149&amp;type=
398.4968,42000000.0,2572.89,27660.1,4d6(5D)5s,6D,9/2,4d6(5D)5p,6D°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6934&amp;comment_code=&amp;element=Tc&amp;spectr_charge=1&amp;ref=6934&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=149&amp;comment_code=&amp;element=Tc&amp;spectr_charge=1&amp;ref=149&amp;type=
403.1623,101000000.0,2572.89,27369.79,4d6(5D)5s,6D,9/2,4d6(5D)5p,6D°,9/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6934&amp;comment_code=&amp;element=Tc&amp;spectr_charge=1&amp;ref=6934&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=149&amp;comment_code=&amp;element=Tc&amp;spectr_charge=1&amp;ref=149&amp;type=
409.5662,49000000.0,3250.91,27660.1,4d6(5D)5s,6D,7/2,4d6(5D)5p,6D°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6934&amp;comment_code=&amp;element=Tc&amp;spectr_charge=1&amp;ref=6934&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=149&amp;comment_code=&amp;element=Tc&amp;spectr_charge=1&amp;ref=149&amp;type=
423.8179,38000000.0,0.0,23588.4,4d55s2,6S,5/2,4d5(6S)5s(7S)5p,6P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6934&amp;comment_code=&amp;element=Tc&amp;spectr_charge=1&amp;ref=6934&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=149&amp;comment_code=&amp;element=Tc&amp;spectr_charge=1&amp;ref=149&amp;type=
