Wavelength,Unc.  (nm),Aki (s-1),Ei,Ek,Lower Level Conf,Lower Level Term,Lower Level J,Upper Level Conf,Upper Level Term,Upper Level J,Type,TPRef.,LineRef.
2 812.321+,,600000.0,85188.777,88744.559,5p5(2P°3/2)7s,2[3/2]°,2,5p5(2P°3/2)7p,2[3/2],1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8608&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=8608&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2228&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=2228&amp;type=
2 859.003+,,2480000.0,85188.777,88686.5,5p5(2P°3/2)7s,2[3/2]°,2,5p5(2P°3/2)7p,2[3/2],2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8608&amp;comment_code=n&amp;element=Xe&amp;spectr_charge=1&amp;ref=8608&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2228&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=2228&amp;type=
2 939.241+,,2840000.0,85440.017,88842.256,5p5(2P°3/2)7s,2[3/2]°,1,5p5(2P°3/2)7p,2[1/2],0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8608&amp;comment_code=n&amp;element=Xe&amp;spectr_charge=1&amp;ref=8608&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2228&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=2228&amp;type=
3 026.138+,,1100000.0,85440.017,88744.559,5p5(2P°3/2)7s,2[3/2]°,1,5p5(2P°3/2)7p,2[3/2],1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8608&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=8608&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2228&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=2228&amp;type=
3 048.375+,,3760000.0,85188.777,88469.213,5p5(2P°3/2)7s,2[3/2]°,2,5p5(2P°3/2)7p,2[5/2],3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8608&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=8608&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2228&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=2228&amp;type=
3 080.256+,,863000.0,85440.017,88686.5,5p5(2P°3/2)7s,2[3/2]°,1,5p5(2P°3/2)7p,2[3/2],2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8608&amp;comment_code=n&amp;element=Xe&amp;spectr_charge=1&amp;ref=8608&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2228&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=2228&amp;type=
3 107.772+,,730000.0,79212.465,82430.204,5p5(2P°3/2)6p,2[3/2],2,5p5(2P°3/2)5d,2[5/2]°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=796&amp;comment_code=n&amp;element=Xe&amp;spectr_charge=1&amp;ref=796&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2228&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=2228&amp;type=
3 161.651+,,1160000.0,85188.777,88351.681,5p5(2P°3/2)7s,2[3/2]°,2,5p5(2P°3/2)7p,2[5/2],2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8608&amp;comment_code=n&amp;element=Xe&amp;spectr_charge=1&amp;ref=8608&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2228&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=2228&amp;type=
3 274.822+,,370000.0,77269.145,80322.746,5p5(2P°3/2)6p,2[1/2],1,5p5(2P°3/2)5d,2[3/2]°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=796&amp;comment_code=n&amp;element=Xe&amp;spectr_charge=1&amp;ref=796&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2228&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=2228&amp;type=
3 367.590+,,590000.0,78956.031,81925.514,5p5(2P°3/2)6p,2[3/2],1,5p5(2P°3/2)5d,2[5/2]°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7944&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=7944&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2228&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=2228&amp;type=
3 434.462+,1.0,1400000.0,85440.017,88351.681,5p5(2P°3/2)7s,2[3/2]°,1,5p5(2P°3/2)7p,2[5/2],2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8608&amp;comment_code=n&amp;element=Xe&amp;spectr_charge=1&amp;ref=8608&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4227&amp;comment_code=c110&amp;element=Xe&amp;spectr_charge=1&amp;ref=4227&amp;type=
3 507.984+,,610000.0,78119.798,80970.438,5p5(2P°3/2)6p,2[5/2],2,5p5(2P°3/2)5d,2[7/2]°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7944&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=7944&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2228&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=2228&amp;type=
3 605.495+,,600000.0,88379.126,91152.67,5p5(2P°1/2)6p,2[3/2],1,5p5(2P°1/2)5d,2[5/2]°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=796&amp;comment_code=n&amp;element=Xe&amp;spectr_charge=1&amp;ref=796&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2228&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=2228&amp;type=
3 651.829+,0.1,1300000.0,85188.777,87927.131,5p5(2P°3/2)7s,2[3/2]°,2,5p5(2P°3/2)7p,2[1/2],1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8608&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=8608&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1975&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=1975&amp;type=
3 679.889+,0.1,350000.0,77269.145,79986.618,5p5(2P°3/2)6p,2[1/2],1,5p5(2P°3/2)5d,2[1/2]°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=796&amp;comment_code=n&amp;element=Xe&amp;spectr_charge=1&amp;ref=796&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1975&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=1975&amp;type=
3 869.658+,0.1,540000.0,89162.356,91746.564,5p5(2P°1/2)6p,2[3/2],2,5p5(2P°1/2)5d,2[5/2]°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=796&amp;comment_code=n&amp;element=Xe&amp;spectr_charge=1&amp;ref=796&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=234&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=234&amp;type=
4 020.724+,0.1,59000.0,85440.017,87927.131,5p5(2P°3/2)7s,2[3/2]°,1,5p5(2P°3/2)7p,2[1/2],1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8608&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=8608&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=234&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=234&amp;type=
4 610.91+,0.4,270000.0,89278.706,91447.474,5p5(2P°1/2)6p,2[1/2],1,5p5(2P°1/2)5d,2[3/2]°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=796&amp;comment_code=n&amp;element=Xe&amp;spectr_charge=1&amp;ref=796&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1975&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=1975&amp;type=
5 575.48+,,180000.0,78403.061,80196.629,5p5(2P°3/2)6p,2[5/2],3,5p5(2P°3/2)5d,2[7/2]°,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=796&amp;comment_code=n&amp;element=Xe&amp;spectr_charge=1&amp;ref=796&amp;type=,
9 006.73+,,21000.0,79212.465,80322.746,5p5(2P°3/2)6p,2[3/2],2,5p5(2P°3/2)5d,2[3/2]°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=796&amp;comment_code=n&amp;element=Xe&amp;spectr_charge=1&amp;ref=796&amp;type=,
