Wavelength,Aki (s-1),Ei,Ek,Lower Level Conf,Lower Level Term,Lower Level J,Upper Level Conf,Upper Level Term,Upper Level J,Type,TPRef.,LineRef.
309.28369,11600000.0,112.061,32435.453,3s23p,2P°,3/2,3s23d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c40&amp;element=Al&amp;spectr_charge=1&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4737&amp;comment_code=&amp;element=Al&amp;spectr_charge=1&amp;ref=4737&amp;type=
394.40060,49900000.0,0.0,25347.756,3s23p,2P°,1/2,3s24s,2S,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c40&amp;element=Al&amp;spectr_charge=1&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4737&amp;comment_code=&amp;element=Al&amp;spectr_charge=1&amp;ref=4737&amp;type=
396.15201,98500000.0,112.061,25347.756,3s23p,2P°,3/2,3s24s,2S,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c40&amp;element=Al&amp;spectr_charge=1&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4737&amp;comment_code=&amp;element=Al&amp;spectr_charge=1&amp;ref=4737&amp;type=
669.6018,1000000.0,25347.756,40277.883,3s24s,2S,1/2,3s25p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u36&amp;element=Al&amp;spectr_charge=1&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4737&amp;comment_code=&amp;element=Al&amp;spectr_charge=1&amp;ref=4737&amp;type=
669.8667,1000000.0,25347.756,40271.978,3s24s,2S,1/2,3s25p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u36&amp;element=Al&amp;spectr_charge=1&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4737&amp;comment_code=&amp;element=Al&amp;spectr_charge=1&amp;ref=4737&amp;type=
877.2871,6470000.0,32435.453,43831.101,3s23d,2D,3/2,3s25f,2F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u36&amp;element=Al&amp;spectr_charge=1&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4737&amp;comment_code=&amp;element=Al&amp;spectr_charge=1&amp;ref=4737&amp;type=
877.3902,6950000.0,32436.796,43831.105,3s23d,2D,5/2,3s25f,2F°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u36&amp;element=Al&amp;spectr_charge=1&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4737&amp;comment_code=&amp;element=Al&amp;spectr_charge=1&amp;ref=4737&amp;type=
877.3905,462000.0,32436.796,43831.101,3s23d,2D,5/2,3s25f,2F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u36&amp;element=Al&amp;spectr_charge=1&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4737&amp;comment_code=&amp;element=Al&amp;spectr_charge=1&amp;ref=4737&amp;type=
891.2918,228000.0,32949.807,44166.398,3s24p,2P°,1/2,3s25d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u36&amp;element=Al&amp;spectr_charge=1&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4737&amp;comment_code=&amp;element=Al&amp;spectr_charge=1&amp;ref=4737&amp;type=
892.3565,273000.0,32965.639,44168.847,3s24p,2P°,3/2,3s25d,2D,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u36&amp;element=Al&amp;spectr_charge=1&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4737&amp;comment_code=&amp;element=Al&amp;spectr_charge=1&amp;ref=4737&amp;type=
