Observed  Wavelength  Vac (nm),Ritz  Wavelength  Vac (nm),Rel.  Int. (?),Aki (s-1),Acc.,Ei  (cm-1),,Ek  (cm-1),Type,TPRef.,LineRef.
359.588,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
360.112,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
362.761,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
363.705,,10000l,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
364.026,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
367.559,,10000l,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
368.443,,10000l,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
368.521,,10000s,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
368.674,,10000l,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
369.273,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
369.537,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
370.328,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
370.402,,10000s,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
370.526,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
371.293,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
372.539,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
373.992,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
374.305,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
374.540,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
375.008,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
375.191,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
375.735,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
375.785,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
378.072,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
378.117,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
378.538,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
378.821,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
379.142,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
379.621,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
379.863,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
380.235,,10000s,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
380.247,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
381.529,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
382.519,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
382.741,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
383.055,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
384.219,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
384.662,,10000l,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
384.763,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
385.503,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
388.011,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
388.260,,10000l,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
392.142,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
432.958,,10000l,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
435.150,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
436.364,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
442.301,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
446.646,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
505.673,,10000s,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
511.824,,10000l,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
517.061,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
519.755,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
521.253,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
527.195,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
539.203,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
539.424,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
540.462,,10000l,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
544.963,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
546.747,,10000l,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
548.458,,10000s,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
553.793,,10000l,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
555.680,,10000l,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
555.709,,10000s,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
558.121,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
565.654,,10000l,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
565.903,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
570.224,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
591.071,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
704.085,,10000l,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
710.785,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
717.622,,10000l,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
725.250,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
725.721,,10000l,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
730.694,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
751.126,,10000l,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
755.112,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
757.977,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
772.993,,10000l,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
790.390,,10000s,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
931.930,,10000s,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4703&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=4703&amp;type=
942.913,,10000s,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3610&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=3610&amp;type=
980.118,,10000l,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3610&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=3610&amp;type=
987.929,,10000l,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3610&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=3610&amp;type=
989.238,,10000l,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3610&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=3610&amp;type=
1 012.620,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3610&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=3610&amp;type=
1 018.658,,10000l,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3610&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=3610&amp;type=
1 029.244,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3610&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=3610&amp;type=
1 052.771,,10000l,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3610&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=3610&amp;type=
1 057.053,,10000l,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3610&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=3610&amp;type=
1 129.314,,10000l,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3610&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=3610&amp;type=
1 150.030,,10000l,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3610&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=3610&amp;type=
1 157.534,,10000s,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3610&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=3610&amp;type=
1 179.309,,10000s,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3610&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=3610&amp;type=
1 215.905,,10000s,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3610&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=3610&amp;type=
1 306.113,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3610&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=3610&amp;type=
1 349.836,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3610&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=3610&amp;type=
1 419.693,,10000s,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3610&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=3610&amp;type=
1 513.610,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3610&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=3610&amp;type=
1 927.387,,10000l,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3610&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=3610&amp;type=
1 965.322,,10000s,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3610&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=3610&amp;type=
2 390.937,,10000s,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3610&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=3610&amp;type=
2 419.922,,10000s,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3610&amp;comment_code=&amp;element=Bk&amp;spectr_charge=1&amp;ref=3610&amp;type=
