Wavelength,Unc.(nm),Aki (s-1),Ei,Ek,Lower Level Conf,Lower Level Term,Lower Level J,Upper Level Conf,Upper Level Term,Upper Level J,Type,TPRef.,LineRef.
286.764712,8e-06,110000000.0,11961.7464,46823.3062,3d4(5D)4s,a 6D,1/2,3d4(5D)4p,z 6F°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3683&amp;comment_code=&amp;element=Cr&amp;spectr_charge=2&amp;ref=3683&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=18847&amp;comment_code=&amp;element=Cr&amp;spectr_charge=2&amp;ref=18847&amp;type=
287.043231,8e-06,130000000.0,19797.8594,54625.5946,3d4(5D)4s,a 4D,5/2,3d4(5D)4p,z 4D°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3683&amp;comment_code=&amp;element=Cr&amp;spectr_charge=2&amp;ref=3683&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=18847&amp;comment_code=&amp;element=Cr&amp;spectr_charge=2&amp;ref=18847&amp;type=
287.381444,8e-06,88000000.0,19631.2058,54417.9549,3d4(5D)4s,a 4D,3/2,3d4(5D)4p,z 4D°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3683&amp;comment_code=&amp;element=Cr&amp;spectr_charge=2&amp;ref=3683&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=18847&amp;comment_code=&amp;element=Cr&amp;spectr_charge=2&amp;ref=18847&amp;type=
287.844733,7.000000000000001e-06,7400000.0,12496.4565,47227.2186,3d4(5D)4s,a 6D,9/2,3d4(5D)4p,z 6F°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3683&amp;comment_code=&amp;element=Cr&amp;spectr_charge=2&amp;ref=3683&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=18847&amp;comment_code=&amp;element=Cr&amp;spectr_charge=2&amp;ref=18847&amp;type=
288.086380,8e-06,79000000.0,19797.8594,54499.4907,3d4(5D)4s,a 4D,5/2,3d4(5D)4p,z 4D°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3683&amp;comment_code=&amp;element=Cr&amp;spectr_charge=2&amp;ref=3683&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=18847&amp;comment_code=&amp;element=Cr&amp;spectr_charge=2&amp;ref=18847&amp;type=
289.853245,1e-05,120000000.0,31219.3322,65709.4418,3d4(a 3F)4s,a 4F,9/2,3d4(a 3F)4p,z 4G°,11/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3683&amp;comment_code=&amp;element=Cr&amp;spectr_charge=2&amp;ref=3683&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=18847&amp;comment_code=&amp;element=Cr&amp;spectr_charge=2&amp;ref=18847&amp;type=
292.181149,1e-05,90000000.0,31168.5755,65383.9035,3d4(a 3F)4s,a 4F,7/2,3d4(a 3F)4p,z 4G°,9/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3683&amp;comment_code=&amp;element=Cr&amp;spectr_charge=2&amp;ref=3683&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=18847&amp;comment_code=&amp;element=Cr&amp;spectr_charge=2&amp;ref=18847&amp;type=
293.08452,2.9999999999999997e-05,110000000.0,29951.8162,64061.688,3d4(a 3P)4s,b 4P,1/2,3d4(a 3P)4p,y 4D°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3683&amp;comment_code=&amp;element=Cr&amp;spectr_charge=2&amp;ref=3683&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=18847&amp;comment_code=&amp;element=Cr&amp;spectr_charge=2&amp;ref=18847&amp;type=
293.513436,1.1e-05,180000000.0,30864.4328,64924.4609,3d4(a 3P)4s,b 4P,5/2,3d4(a 3P)4p,y 4D°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3683&amp;comment_code=&amp;element=Cr&amp;spectr_charge=2&amp;ref=3683&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=18847&amp;comment_code=&amp;element=Cr&amp;spectr_charge=2&amp;ref=18847&amp;type=
295.335249,1.4000000000000001e-05,180000000.0,29951.8162,63801.75,3d4(a 3P)4s,b 4P,1/2,3d4(a 3P)4p,y 4D°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3683&amp;comment_code=&amp;element=Cr&amp;spectr_charge=2&amp;ref=3683&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=18847&amp;comment_code=&amp;element=Cr&amp;spectr_charge=2&amp;ref=18847&amp;type=
296.604134,1.1e-05,54000000.0,31219.3322,64924.4609,3d4(a 3F)4s,a 4F,9/2,3d4(a 3P)4p,y 4D°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3683&amp;comment_code=&amp;element=Cr&amp;spectr_charge=2&amp;ref=3683&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=18847&amp;comment_code=&amp;element=Cr&amp;spectr_charge=2&amp;ref=18847&amp;type=
