Wavelength,Aki (s-1),Ei,Ek,Lower Level Conf,Lower Level Term,Lower Level J,Upper Level Conf,Upper Level Term,Upper Level J,Type,TPRef.,LineRef.
183.8008,244000000.0,13650.19,68056.91,3p63d,2D,3/2,3p64f,2F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u7&amp;element=Ca&amp;spectr_charge=2&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7256&amp;comment_code=&amp;element=Ca&amp;spectr_charge=2&amp;ref=7256&amp;type=
184.0061,17300000.0,13710.88,68056.91,3p63d,2D,5/2,3p64f,2F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u7&amp;element=Ca&amp;spectr_charge=2&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7256&amp;comment_code=&amp;element=Ca&amp;spectr_charge=2&amp;ref=7256&amp;type=
184.0061,260000000.0,13710.88,68056.91,3p63d,2D,5/2,3p64f,2F°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u7&amp;element=Ca&amp;spectr_charge=2&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7256&amp;comment_code=&amp;element=Ca&amp;spectr_charge=2&amp;ref=7256&amp;type=
210.3235,82000000.0,25191.51,72722.23,3p64p,2P°,1/2,3p65d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8043&amp;comment_code=&amp;element=Ca&amp;spectr_charge=2&amp;ref=8043&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7323&amp;comment_code=&amp;element=Ca&amp;spectr_charge=2&amp;ref=7323&amp;type=
211.2757,97000000.0,25414.4,72730.93,3p64p,2P°,3/2,3p65d,2D,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8043&amp;comment_code=&amp;element=Ca&amp;spectr_charge=2&amp;ref=8043&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7323&amp;comment_code=&amp;element=Ca&amp;spectr_charge=2&amp;ref=7323&amp;type=
211.3146,16000000.0,25414.4,72722.23,3p64p,2P°,3/2,3p65d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8043&amp;comment_code=&amp;element=Ca&amp;spectr_charge=2&amp;ref=8043&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7323&amp;comment_code=&amp;element=Ca&amp;spectr_charge=2&amp;ref=7323&amp;type=
212.8750,200000.0,13650.19,60611.28,3p63d,2D,3/2,3p65p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u7&amp;element=Ca&amp;spectr_charge=2&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7323&amp;comment_code=&amp;element=Ca&amp;spectr_charge=2&amp;ref=7323&amp;type=
213.1505,1800000.0,13710.88,60611.28,3p63d,2D,5/2,3p65p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u7&amp;element=Ca&amp;spectr_charge=2&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7323&amp;comment_code=&amp;element=Ca&amp;spectr_charge=2&amp;ref=7323&amp;type=
213.2304,2000000.0,13650.19,60533.02,3p63d,2D,3/2,3p65p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u7&amp;element=Ca&amp;spectr_charge=2&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7323&amp;comment_code=&amp;element=Ca&amp;spectr_charge=2&amp;ref=7323&amp;type=
219.7787,31000000.0,25191.51,70677.62,3p64p,2P°,1/2,3p66s,2S,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8043&amp;comment_code=&amp;element=Ca&amp;spectr_charge=2&amp;ref=8043&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7323&amp;comment_code=&amp;element=Ca&amp;spectr_charge=2&amp;ref=7323&amp;type=
220.8611,62000000.0,25414.4,70677.62,3p64p,2P°,3/2,3p66s,2S,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u7&amp;element=Ca&amp;spectr_charge=2&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7323&amp;comment_code=&amp;element=Ca&amp;spectr_charge=2&amp;ref=7323&amp;type=
315.8869,310000000.0,25191.51,56839.25,3p64p,2P°,1/2,3p64d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8043&amp;comment_code=&amp;element=Ca&amp;spectr_charge=2&amp;ref=8043&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7323&amp;comment_code=&amp;element=Ca&amp;spectr_charge=2&amp;ref=7323&amp;type=
317.9331,360000000.0,25414.4,56858.46,3p64p,2P°,3/2,3p64d,2D,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u7&amp;element=Ca&amp;spectr_charge=2&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7323&amp;comment_code=&amp;element=Ca&amp;spectr_charge=2&amp;ref=7323&amp;type=
318.1275,58000000.0,25414.4,56839.25,3p64p,2P°,3/2,3p64d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8043&amp;comment_code=&amp;element=Ca&amp;spectr_charge=2&amp;ref=8043&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7323&amp;comment_code=&amp;element=Ca&amp;spectr_charge=2&amp;ref=7323&amp;type=
370.6024,88000000.0,25191.51,52166.93,3p64p,2P°,1/2,3p65s,2S,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8043&amp;comment_code=&amp;element=Ca&amp;spectr_charge=2&amp;ref=8043&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7323&amp;comment_code=&amp;element=Ca&amp;spectr_charge=2&amp;ref=7323&amp;type=
