Wavelength,Aki (s-1),Ei,Ek,Lower Level Conf,Lower Level Term,Lower Level J,Upper Level Conf,Upper Level Term,Upper Level J,Type,TPRef.,LineRef.
889.609,4.5e-05,13550.39,24788.2,3p63d8(3F)4s,2F,7/2,3p63d8(3P)4s,4P,3/2,E2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4240&amp;comment_code=&amp;element=Ni&amp;spectr_charge=2&amp;ref=4240&amp;type=E2,
937.487,1.3000000000000001e-05,0.0,10663.89,3p63d9,2D,5/2,3p63d8(3F)4s,4F,3/2,M1,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4240&amp;comment_code=&amp;element=Ni&amp;spectr_charge=2&amp;ref=4240&amp;type=M1,
937.487,7.5e-05,0.0,10663.89,3p63d9,2D,5/2,3p63d8(3F)4s,4F,3/2,E2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4240&amp;comment_code=&amp;element=Ni&amp;spectr_charge=2&amp;ref=4240&amp;type=E2,
975.743,5.9999999999999995e-05,13550.39,23796.18,3p63d8(3F)4s,2F,7/2,3p63d8(1D)4s,2D,3/2,E2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4240&amp;comment_code=&amp;element=Ni&amp;spectr_charge=2&amp;ref=4240&amp;type=E2,
988.295,1.6e-05,0.0,10115.66,3p63d9,2D,5/2,3p63d8(3F)4s,4F,5/2,E2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4240&amp;comment_code=&amp;element=Ni&amp;spectr_charge=2&amp;ref=4240&amp;type=E2,
988.295,0.00011999999999999999,0.0,10115.66,3p63d9,2D,5/2,3p63d8(3F)4s,4F,5/2,M1,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4240&amp;comment_code=&amp;element=Ni&amp;spectr_charge=2&amp;ref=4240&amp;type=M1,
995.663,0.062,14995.57,25036.38,3p63d8(3F)4s,2F,5/2,3p63d8(1D)4s,2D,5/2,M1,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4240&amp;comment_code=&amp;element=Ni&amp;spectr_charge=2&amp;ref=4240&amp;type=M1,
1 020.896,0.0068,14995.57,24788.2,3p63d8(3F)4s,2F,5/2,3p63d8(3P)4s,4P,3/2,M1,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4240&amp;comment_code=&amp;element=Ni&amp;spectr_charge=2&amp;ref=4240&amp;type=M1,
1 020.896,1.3000000000000001e-05,14995.57,24788.2,3p63d8(3F)4s,2F,5/2,3p63d8(3P)4s,4P,3/2,E2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4240&amp;comment_code=&amp;element=Ni&amp;spectr_charge=2&amp;ref=4240&amp;type=E2,
1 045.969,3.2e-06,13550.39,23108.28,3p63d8(3F)4s,2F,7/2,3p63d8(3P)4s,4P,5/2,E2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4240&amp;comment_code=&amp;element=Ni&amp;spectr_charge=2&amp;ref=4240&amp;type=E2,
1 045.969,0.076,13550.39,23108.28,3p63d8(3F)4s,2F,7/2,3p63d8(3P)4s,4P,5/2,M1,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4240&amp;comment_code=&amp;element=Ni&amp;spectr_charge=2&amp;ref=4240&amp;type=M1,
1 061.815,8e-06,23108.28,32523.54,3p63d8(3P)4s,4P,5/2,3p63d8(1G)4s,2G,7/2,M1,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4240&amp;comment_code=&amp;element=Ni&amp;spectr_charge=2&amp;ref=4240&amp;type=M1,
1 061.815,3.8e-05,23108.28,32523.54,3p63d8(3P)4s,4P,5/2,3p63d8(1G)4s,2G,7/2,E2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4240&amp;comment_code=&amp;element=Ni&amp;spectr_charge=2&amp;ref=4240&amp;type=E2,
1 064.529,0.00029,23108.28,32499.53,3p63d8(3P)4s,4P,5/2,3p63d8(1G)4s,2G,9/2,E2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4240&amp;comment_code=&amp;element=Ni&amp;spectr_charge=2&amp;ref=4240&amp;type=E2,
1 071.513,0.00064,0.0,9330.04,3p63d9,2D,5/2,3p63d8(3F)4s,4F,7/2,M1,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4240&amp;comment_code=&amp;element=Ni&amp;spectr_charge=2&amp;ref=4240&amp;type=M1,
1 071.513,0.00078,0.0,9330.04,3p63d9,2D,5/2,3p63d8(3F)4s,4F,7/2,E2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4240&amp;comment_code=&amp;element=Ni&amp;spectr_charge=2&amp;ref=4240&amp;type=E2,
1 091.768,6.1e-05,1506.94,10663.89,3p63d9,2D,3/2,3p63d8(3F)4s,4F,3/2,E2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4240&amp;comment_code=&amp;element=Ni&amp;spectr_charge=2&amp;ref=4240&amp;type=E2,
1 091.768,0.0007700000000000001,1506.94,10663.89,3p63d9,2D,3/2,3p63d8(3F)4s,4F,3/2,M1,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4240&amp;comment_code=&amp;element=Ni&amp;spectr_charge=2&amp;ref=4240&amp;type=M1,
1 135.974,0.057,14995.57,23796.18,3p63d8(3F)4s,2F,5/2,3p63d8(1D)4s,2D,3/2,M1,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4240&amp;comment_code=&amp;element=Ni&amp;spectr_charge=2&amp;ref=4240&amp;type=M1,
1 135.974,2.6000000000000002e-05,14995.57,23796.18,3p63d8(3F)4s,2F,5/2,3p63d8(1D)4s,2D,3/2,E2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4240&amp;comment_code=&amp;element=Ni&amp;spectr_charge=2&amp;ref=4240&amp;type=E2,
1 145.508,0.00032,23796.18,32523.54,3p63d8(1D)4s,2D,3/2,3p63d8(1G)4s,2G,7/2,E2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4240&amp;comment_code=&amp;element=Ni&amp;spectr_charge=2&amp;ref=4240&amp;type=E2,
1 161.295,0.00093,1506.94,10115.66,3p63d9,2D,3/2,3p63d8(3F)4s,4F,5/2,M1,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4240&amp;comment_code=&amp;element=Ni&amp;spectr_charge=2&amp;ref=4240&amp;type=M1,
1 161.295,0.00027,1506.94,10115.66,3p63d9,2D,3/2,3p63d8(3F)4s,4F,5/2,E2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4240&amp;comment_code=&amp;element=Ni&amp;spectr_charge=2&amp;ref=4240&amp;type=E2,
1 232.297,0.08199999999999999,14995.57,23108.28,3p63d8(3F)4s,2F,5/2,3p63d8(3P)4s,4P,5/2,M1,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4240&amp;comment_code=&amp;element=Ni&amp;spectr_charge=2&amp;ref=4240&amp;type=M1,
1 277.916,2.1e-05,1506.94,9330.04,3p63d9,2D,3/2,3p63d8(3F)4s,4F,7/2,E2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4240&amp;comment_code=&amp;element=Ni&amp;spectr_charge=2&amp;ref=4240&amp;type=E2,
1 292.414,3.7e-05,24788.2,32523.54,3p63d8(3P)4s,4P,3/2,3p63d8(1G)4s,2G,7/2,E2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4240&amp;comment_code=&amp;element=Ni&amp;spectr_charge=2&amp;ref=4240&amp;type=E2,
1 335.255,2.3e-06,25036.38,32523.54,3p63d8(1D)4s,2D,5/2,3p63d8(1G)4s,2G,7/2,M1,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4240&amp;comment_code=&amp;element=Ni&amp;spectr_charge=2&amp;ref=4240&amp;type=M1,
1 335.255,1.2e-05,25036.38,32523.54,3p63d8(1D)4s,2D,5/2,3p63d8(1G)4s,2G,7/2,E2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4240&amp;comment_code=&amp;element=Ni&amp;spectr_charge=2&amp;ref=4240&amp;type=E2,
