Wavelength,Aki (s-1),Ei,Ek,Lower Level Conf,Lower Level Term,Lower Level J,Upper Level Conf,Upper Level Term,Upper Level J,Type,TPRef.,LineRef.
532.277+,15700000.0,3893.46,22675.44,4f3(4I°)5d,5L°,6,4f3(4I°)6p,5K,5.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8137&amp;comment_code=&amp;element=Pr&amp;spectr_charge=2&amp;ref=8137&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Pr&amp;spectr_charge=2&amp;ref=3475&amp;type=
581.059+,2300000.0,11611.05,28816.25,4f3(4I°)5d,5I°,8,4f3(4I°)6p,5K,9.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=2994&amp;comment_code=&amp;element=Pr&amp;spectr_charge=2&amp;ref=2994&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Pr&amp;spectr_charge=2&amp;ref=3475&amp;type=
581.357+,1500000.0,11005.57,28201.95,4f3(4I°)5d,5I°,7,4f3(4I°)6p,5I,8.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8137&amp;comment_code=&amp;element=Pr&amp;spectr_charge=2&amp;ref=8137&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Pr&amp;spectr_charge=2&amp;ref=3475&amp;type=
581.517+,4600000.0,8465.04,25656.69,4f3(4I°)5d,3I°,6,4f3(4I°)6p,5I,6.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8137&amp;comment_code=&amp;element=Pr&amp;spectr_charge=2&amp;ref=8137&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Pr&amp;spectr_charge=2&amp;ref=3475&amp;type=
584.712+,6400000.0,10030.31,27128.0,4f3(4I°)5d,°,7,4f3(4I°)6p,5K,8.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8137&amp;comment_code=n&amp;element=Pr&amp;spectr_charge=2&amp;ref=8137&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Pr&amp;spectr_charge=2&amp;ref=3475&amp;type=
593.990+,8000000.0,10030.31,26860.95,4f3(4I°)5d,°,7,4f3(4I°)6p,5I,7.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8137&amp;comment_code=&amp;element=Pr&amp;spectr_charge=2&amp;ref=8137&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Pr&amp;spectr_charge=2&amp;ref=3475&amp;type=
602.573+,6900000.0,11611.05,28201.95,4f3(4I°)5d,5I°,8,4f3(4I°)6p,5I,8.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8137&amp;comment_code=&amp;element=Pr&amp;spectr_charge=2&amp;ref=8137&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Pr&amp;spectr_charge=2&amp;ref=3475&amp;type=
614.154+,1140000.0,9378.63,25656.69,4f3(4I°)5d,5H°,5,4f3(4I°)6p,5I,6.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8137&amp;comment_code=&amp;element=Pr&amp;spectr_charge=2&amp;ref=8137&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Pr&amp;spectr_charge=2&amp;ref=3475&amp;type=
616.118+,10200000.0,8489.87,24716.04,4f3(4I°)5d,5I°,5,4f3(4I°)6p,5I,5.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8137&amp;comment_code=&amp;element=Pr&amp;spectr_charge=2&amp;ref=8137&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Pr&amp;spectr_charge=2&amp;ref=3475&amp;type=
619.745+,1900000.0,10729.75,26860.95,4f3(4I°)5d,5H°,6,4f3(4I°)6p,5I,7.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8137&amp;comment_code=&amp;element=Pr&amp;spectr_charge=2&amp;ref=8137&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Pr&amp;spectr_charge=2&amp;ref=3475&amp;type=
620.082+,2800000.0,11005.57,27128.0,4f3(4I°)5d,5I°,7,4f3(4I°)6p,5K,8.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=2994&amp;comment_code=n&amp;element=Pr&amp;spectr_charge=2&amp;ref=2994&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Pr&amp;spectr_charge=2&amp;ref=3475&amp;type=
624.436+,2300000.0,9646.67,25656.69,4f3(4I°)5d,5I°,6,4f3(4I°)6p,5I,6.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8137&amp;comment_code=&amp;element=Pr&amp;spectr_charge=2&amp;ref=8137&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Pr&amp;spectr_charge=2&amp;ref=3475&amp;type=
626.454+,1600000.0,12243.49,28201.95,4f3(4I°)5d,5H°,7,4f3(4I°)6p,5I,8.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8137&amp;comment_code=&amp;element=Pr&amp;spectr_charge=2&amp;ref=8137&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Pr&amp;spectr_charge=2&amp;ref=3475&amp;type=
627.868+,3300000.0,9646.67,25569.19,4f3(4I°)5d,5I°,6,4f3(4I°)6p,5K,7.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=2994&amp;comment_code=n&amp;element=Pr&amp;spectr_charge=2&amp;ref=2994&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Pr&amp;spectr_charge=2&amp;ref=3475&amp;type=
630.526+,1440000.0,11005.57,26860.95,4f3(4I°)5d,5I°,7,4f3(4I°)6p,5I,7.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8137&amp;comment_code=&amp;element=Pr&amp;spectr_charge=2&amp;ref=8137&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Pr&amp;spectr_charge=2&amp;ref=3475&amp;type=
639.797+,1000000.0,8489.87,24115.5,4f3(4I°)5d,5I°,5,4f3(4I°)6p,5K,6.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=2994&amp;comment_code=n&amp;element=Pr&amp;spectr_charge=2&amp;ref=2994&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Pr&amp;spectr_charge=2&amp;ref=3475&amp;type=
702.144+,2600000.0,11418.52,25656.69,4f3(4I°)5d,3L°,7,4f3(4I°)6p,5I,6.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8137&amp;comment_code=&amp;element=Pr&amp;spectr_charge=2&amp;ref=8137&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Pr&amp;spectr_charge=2&amp;ref=3475&amp;type=
722.769+,2100000.0,13029.09,26860.95,4f3(4I°)5d,3L°,8,4f3(4I°)6p,5I,7.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8137&amp;comment_code=&amp;element=Pr&amp;spectr_charge=2&amp;ref=8137&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Pr&amp;spectr_charge=2&amp;ref=3475&amp;type=
