Wavelength,Aki (s-1),Ei,Ek,Lower Level Conf,Lower Level Term,Lower Level J,Upper Level Conf,Upper Level Term,Upper Level J,Type,TPRef.,LineRef.
259.1398,20400000.0,182023.86,220601.53,2s2p(3P°)3p,2P,1/2,2s2p(3P°)4d,2D°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5109&amp;comment_code=LS&amp;element=C&amp;spectr_charge=2&amp;ref=5109&amp;type=,
259.1840,24500000.0,182043.41,220614.51,2s2p(3P°)3p,2P,3/2,2s2p(3P°)4d,2D°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5109&amp;comment_code=LS&amp;element=C&amp;spectr_charge=2&amp;ref=5109&amp;type=,
259.2712,4080000.0,182043.41,220601.53,2s2p(3P°)3p,2P,3/2,2s2p(3P°)4d,2D°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5109&amp;comment_code=LS&amp;element=C&amp;spectr_charge=2&amp;ref=5109&amp;type=,
260.1072,3330000.0,181696.66,220130.86,2s2p(3P°)3p,4D,1/2,2s2p(3P°)4d,4D°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5109&amp;comment_code=LS&amp;element=C&amp;spectr_charge=2&amp;ref=5109&amp;type=,
260.1434,6650000.0,181696.66,220125.51,2s2p(3P°)3p,4D,1/2,2s2p(3P°)4d,4D°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5109&amp;comment_code=LS&amp;element=C&amp;spectr_charge=2&amp;ref=5109&amp;type=,
260.1466,3100000.0,181711.03,220139.41,2s2p(3P°)3p,4D,3/2,2s2p(3P°)4d,4D°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5109&amp;comment_code=LS&amp;element=C&amp;spectr_charge=2&amp;ref=5109&amp;type=,
260.2045,5320000.0,181711.03,220130.86,2s2p(3P°)3p,4D,3/2,2s2p(3P°)4d,4D°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5109&amp;comment_code=LS&amp;element=C&amp;spectr_charge=2&amp;ref=5109&amp;type=,
260.2407,6640000.0,181711.03,220125.51,2s2p(3P°)3p,4D,3/2,2s2p(3P°)4d,4D°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5109&amp;comment_code=LS&amp;element=C&amp;spectr_charge=2&amp;ref=5109&amp;type=,
260.2410,1890000.0,181736.05,220150.49,2s2p(3P°)3p,4D,5/2,2s2p(3P°)4d,4D°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5109&amp;comment_code=LS&amp;element=C&amp;spectr_charge=2&amp;ref=5109&amp;type=,
260.3161,7610000.0,181736.05,220139.41,2s2p(3P°)3p,4D,5/2,2s2p(3P°)4d,4D°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5109&amp;comment_code=LS&amp;element=C&amp;spectr_charge=2&amp;ref=5109&amp;type=,
260.3741,4640000.0,181736.05,220130.86,2s2p(3P°)3p,4D,5/2,2s2p(3P°)4d,4D°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5109&amp;comment_code=LS&amp;element=C&amp;spectr_charge=2&amp;ref=5109&amp;type=,
260.4876,11400000.0,181772.41,220150.49,2s2p(3P°)3p,4D,7/2,2s2p(3P°)4d,4D°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5109&amp;comment_code=LS&amp;element=C&amp;spectr_charge=2&amp;ref=5109&amp;type=,
260.5628,2510000.0,181772.41,220139.41,2s2p(3P°)3p,4D,7/2,2s2p(3P°)4d,4D°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5109&amp;comment_code=LS&amp;element=C&amp;spectr_charge=2&amp;ref=5109&amp;type=,
262.0210,5040000.0,150461.58,188615.07,2p3,2D°,5/2,2s2p(3P°)3p,2D,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5109&amp;comment_code=LS&amp;element=C&amp;spectr_charge=2&amp;ref=5109&amp;type=,
262.0561,360000.0,150466.69,188615.07,2p3,2D°,3/2,2s2p(3P°)3p,2D,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5109&amp;comment_code=LS&amp;element=C&amp;spectr_charge=2&amp;ref=5109&amp;type=,
262.2535,539000.0,150461.58,188581.25,2p3,2D°,5/2,2s2p(3P°)3p,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5109&amp;comment_code=LS&amp;element=C&amp;spectr_charge=2&amp;ref=5109&amp;type=,
262.2887,4850000.0,150466.69,188581.25,2p3,2D°,3/2,2s2p(3P°)3p,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5109&amp;comment_code=LS&amp;element=C&amp;spectr_charge=2&amp;ref=5109&amp;type=,
264.0532,49000000.0,181696.66,219556.54,2s2p(3P°)3p,4D,1/2,2s2p(3P°)4d,4F°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5109&amp;comment_code=LS&amp;element=C&amp;spectr_charge=2&amp;ref=5109&amp;type=,
264.0585,52500000.0,181711.03,219570.15,2s2p(3P°)3p,4D,3/2,2s2p(3P°)4d,4F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5109&amp;comment_code=LS&amp;element=C&amp;spectr_charge=2&amp;ref=5109&amp;type=,
264.0892,60000000.0,181736.05,219590.76,2s2p(3P°)3p,4D,5/2,2s2p(3P°)4d,4F°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5109&amp;comment_code=LS&amp;element=C&amp;spectr_charge=2&amp;ref=5109&amp;type=,
264.1398,69900000.0,181772.41,219619.88,2s2p(3P°)3p,4D,7/2,2s2p(3P°)4d,4F°,9/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5109&amp;comment_code=LS&amp;element=C&amp;spectr_charge=2&amp;ref=5109&amp;type=,
264.1534,19600000.0,181711.03,219556.54,2s2p(3P°)3p,4D,3/2,2s2p(3P°)4d,4F°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5109&amp;comment_code=LS&amp;element=C&amp;spectr_charge=2&amp;ref=5109&amp;type=,
264.2331,17000000.0,181736.05,219570.15,2s2p(3P°)3p,4D,5/2,2s2p(3P°)4d,4F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5109&amp;comment_code=LS&amp;element=C&amp;spectr_charge=2&amp;ref=5109&amp;type=,
264.3282,1400000.0,181736.05,219556.54,2s2p(3P°)3p,4D,5/2,2s2p(3P°)4d,4F°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5109&amp;comment_code=LS&amp;element=C&amp;spectr_charge=2&amp;ref=5109&amp;type=,
264.3432,9940000.0,181772.41,219590.76,2s2p(3P°)3p,4D,7/2,2s2p(3P°)4d,4F°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5109&amp;comment_code=LS&amp;element=C&amp;spectr_charge=2&amp;ref=5109&amp;type=,
264.4873,673000.0,181772.41,219570.15,2s2p(3P°)3p,4D,7/2,2s2p(3P°)4d,4F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5109&amp;comment_code=LS&amp;element=C&amp;spectr_charge=2&amp;ref=5109&amp;type=,
272.7306,6630000.0,177774.59,214429.95,2s2p(3P°)3s,2P°,1/2,2s2p(3P°)4p,2P,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5109&amp;comment_code=LS&amp;element=C&amp;spectr_charge=2&amp;ref=5109&amp;type=,
272.8717,33100000.0,177793.54,214429.95,2s2p(3P°)3s,2P°,3/2,2s2p(3P°)4p,2P,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5109&amp;comment_code=LS&amp;element=C&amp;spectr_charge=2&amp;ref=5109&amp;type=,
