Wavelength,Aki (s-1),Ei,Ek,Lower Level Conf,Lower Level Term,Lower Level J,Upper Level Conf,Upper Level Term,Upper Level J,Type,TPRef.,LineRef.
96.6934,197.0,0.0,103419.7,2p63s,2S,1/2,2p65d,2D,5/2,E2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5202&amp;comment_code=&amp;element=Mg&amp;spectr_charge=2&amp;ref=5202&amp;type=E2,
102.59681,3430000.0,0.0,97468.92,2p63s,2S,1/2,2p65p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c31&amp;element=Mg&amp;spectr_charge=2&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=535&amp;comment_code=&amp;element=Mg&amp;spectr_charge=2&amp;ref=535&amp;type=
102.61134,3630000.0,0.0,97455.12,2p63s,2S,1/2,2p65p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c31&amp;element=Mg&amp;spectr_charge=2&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=535&amp;comment_code=&amp;element=Mg&amp;spectr_charge=2&amp;ref=535&amp;type=
107.1690,1040.0,0.0,93310.59,2p63s,2S,1/2,2p64d,2D,5/2,E2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5202&amp;comment_code=&amp;element=Mg&amp;spectr_charge=2&amp;ref=5202&amp;type=E2,
123.9925,4.33e-05,0.0,80650.02,2p63s,2S,1/2,2p64p,2P°,3/2,M2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c28&amp;element=Mg&amp;spectr_charge=2&amp;ref=&amp;type=M2,
123.99253,1350000.0,0.0,80650.02,2p63s,2S,1/2,2p64p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c31&amp;element=Mg&amp;spectr_charge=2&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=535&amp;comment_code=&amp;element=Mg&amp;spectr_charge=2&amp;ref=535&amp;type=
124.03947,1520000.0,0.0,80619.5,2p63s,2S,1/2,2p64p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c31&amp;element=Mg&amp;spectr_charge=2&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=535&amp;comment_code=&amp;element=Mg&amp;spectr_charge=2&amp;ref=535&amp;type=
139.8793,8770.0,0.0,71490.19,2p63s,2S,1/2,2p63d,2D,5/2,E2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5202&amp;comment_code=&amp;element=Mg&amp;spectr_charge=2&amp;ref=5202&amp;type=E2,
143.2563,0.0187,0.0,69804.95,2p63s,2S,1/2,2p64s,2S,1/2,M1,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c28&amp;element=Mg&amp;spectr_charge=2&amp;ref=&amp;type=M1,
147.59997,11000000.0,35669.31,103420.0,2p63p,2P°,1/2,2p65d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c31&amp;element=Mg&amp;spectr_charge=2&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=535&amp;comment_code=&amp;element=Mg&amp;spectr_charge=2&amp;ref=535&amp;type=
