Wavelength,Unc.(nm),Aki (s-1),Ei,Ek,Lower Level Conf,Lower Level Term,Lower Level J,Upper Level Conf,Upper Level Term,Upper Level J,Type,TPRef.,LineRef.
78.743326,7.000000000000001e-06,1700000.0,0.0,126994.89,5s2,1S,0.0,5s7p,3P°,1.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=9131&amp;comment_code=&amp;element=In&amp;spectr_charge=2&amp;ref=9131&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1143&amp;comment_code=&amp;element=In&amp;spectr_charge=2&amp;ref=1143&amp;type=
91.091090,7.000000000000001e-06,7000000.0,0.0,109780.221,5s2,1S,0.0,5s6p,1P°,1.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7081&amp;comment_code=&amp;element=In&amp;spectr_charge=2&amp;ref=7081&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1143&amp;comment_code=&amp;element=In&amp;spectr_charge=2&amp;ref=1143&amp;type=
92.728257,5e-06,4900000.0,0.0,107841.992,5s2,1S,0.0,5s6p,3P°,1.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=9131&amp;comment_code=&amp;element=In&amp;spectr_charge=2&amp;ref=9131&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1143&amp;comment_code=&amp;element=In&amp;spectr_charge=2&amp;ref=1143&amp;type=
108.166000,1.2e-05,46000000.0,42275.995245348,134726.488,5s5p,3P°,0.0,5s7d,3D,1.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8104&amp;comment_code=&amp;element=In&amp;spectr_charge=2&amp;ref=8104&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=17265&amp;comment_code=&amp;element=In&amp;spectr_charge=2&amp;ref=17265&amp;type=
108.636913,1.2e-05,16000000.0,43350.5817,135400.325,5s5p,3P°,1.0,5s7d,1D,2.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7081&amp;comment_code=&amp;element=In&amp;spectr_charge=2&amp;ref=7081&amp;type=,
109.417047,1.1e-05,60000000.0,43350.5817,134744.019,5s5p,3P°,1.0,5s7d,3D,2.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8104&amp;comment_code=&amp;element=In&amp;spectr_charge=2&amp;ref=8104&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1143&amp;comment_code=&amp;element=In&amp;spectr_charge=2&amp;ref=1143&amp;type=
109.438039,1.2e-05,33000000.0,43350.5817,134726.488,5s5p,3P°,1.0,5s7d,3D,1.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8104&amp;comment_code=&amp;element=In&amp;spectr_charge=2&amp;ref=8104&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1143&amp;comment_code=&amp;element=In&amp;spectr_charge=2&amp;ref=1143&amp;type=
111.643191,1.1e-05,150000.0,45829.256,135400.325,5s5p,3P°,2.0,5s7d,1D,2.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=9131&amp;comment_code=&amp;element=In&amp;spectr_charge=2&amp;ref=9131&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1143&amp;comment_code=&amp;element=In&amp;spectr_charge=2&amp;ref=1143&amp;type=
112.432011,1e-05,73000000.0,45829.256,134771.897,5s5p,3P°,2.0,5s7d,3D,3.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8104&amp;comment_code=&amp;element=In&amp;spectr_charge=2&amp;ref=8104&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=17265&amp;comment_code=&amp;element=In&amp;spectr_charge=2&amp;ref=17265&amp;type=
112.467263,1e-05,18000000.0,45829.256,134744.019,5s5p,3P°,2.0,5s7d,3D,2.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8104&amp;comment_code=&amp;element=In&amp;spectr_charge=2&amp;ref=8104&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=17265&amp;comment_code=&amp;element=In&amp;spectr_charge=2&amp;ref=17265&amp;type=
