Wavelength,Unc.(nm),Aki (s-1),Ei,Ek,Lower Level Conf,Lower Level Term,Lower Level J,Upper Level Conf,Upper Level Term,Upper Level J,Type,TPRef.,LineRef.
190.8688,0.0007,17500000.0,0.0,52392.02,7s,2S,1/2,8p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8601&amp;comment_code=&amp;element=Ra&amp;spectr_charge=2&amp;ref=8601&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3526&amp;comment_code=c160&amp;element=Ra&amp;spectr_charge=2&amp;ref=3526&amp;type=
210.758,0.02,26700000.0,12084.2721,59517.0,6d,2D,3/2,6f,2F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8601&amp;comment_code=&amp;element=Ra&amp;spectr_charge=2&amp;ref=8601&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3526&amp;comment_code=c161&amp;element=Ra&amp;spectr_charge=2&amp;ref=3526&amp;type=
248.0164,0.0012,750000.0,12084.2721,52392.02,6d,2D,3/2,8p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8601&amp;comment_code=&amp;element=Ra&amp;spectr_charge=2&amp;ref=8601&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3526&amp;comment_code=c161&amp;element=Ra&amp;spectr_charge=2&amp;ref=3526&amp;type=
270.8960,0.0011,370000000.0,12084.2721,48987.86,6d,2D,3/2,5f,2F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8601&amp;comment_code=&amp;element=Ra&amp;spectr_charge=2&amp;ref=8601&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3526&amp;comment_code=c163&amp;element=Ra&amp;spectr_charge=2&amp;ref=3526&amp;type=
381.44219,2.9999999999999997e-05,188000000.0,0.0,26208.8538,7s,2S,1/2,7p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8601&amp;comment_code=&amp;element=Ra&amp;spectr_charge=2&amp;ref=8601&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=19080&amp;comment_code=&amp;element=Ra&amp;spectr_charge=2&amp;ref=19080&amp;type=
468.223940,1.8e-05,106100000.0,0.0,21351.3259,7s,2S,1/2,7p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8601&amp;comment_code=&amp;element=Ra&amp;spectr_charge=2&amp;ref=8601&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=19080&amp;comment_code=&amp;element=Ra&amp;spectr_charge=2&amp;ref=19080&amp;type=
707.79042,0.00011,3380000.0,12084.2721,26208.8538,6d,2D,3/2,7p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8601&amp;comment_code=&amp;element=Ra&amp;spectr_charge=2&amp;ref=8601&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3526&amp;comment_code=c163&amp;element=Ra&amp;spectr_charge=2&amp;ref=3526&amp;type=
801.9701,0.0019,22900000.0,13742.99,26208.8538,6d,2D,5/2,7p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8601&amp;comment_code=&amp;element=Ra&amp;spectr_charge=2&amp;ref=8601&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3526&amp;comment_code=c163&amp;element=Ra&amp;spectr_charge=2&amp;ref=3526&amp;type=
1 078.79609,7e-05,10600000.0,12084.2721,21351.3259,6d,2D,3/2,7p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8601&amp;comment_code=&amp;element=Ra&amp;spectr_charge=2&amp;ref=8601&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=19080&amp;comment_code=&amp;element=Ra&amp;spectr_charge=2&amp;ref=19080&amp;type=
