Wavelength,Aki (s-1),Ei,Ek,Lower Level Conf,Lower Level Term,Lower Level J,Upper Level Conf,Upper Level Term,Upper Level J,Type,TPRef.,LineRef.
272.7783+,65000000.0,0.0,36648.95,4f7(8S°)6s,a 9S°,4.0,4f6(7F)5d (8P)6s,y 9P,5.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7237&amp;comment_code=&amp;element=Eu&amp;spectr_charge=2&amp;ref=7237&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Eu&amp;spectr_charge=2&amp;ref=3475&amp;type=
281.3930+,55000000.0,0.0,35527.02,4f7(8S°)6s,a 9S°,4.0,4f6(7F)5d (8P)6s,y 9P,4.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7237&amp;comment_code=&amp;element=Eu&amp;spectr_charge=2&amp;ref=7237&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Eu&amp;spectr_charge=2&amp;ref=3475&amp;type=
290.6669+,41000000.0,0.0,34393.57,4f7(8S°)6s,a 9S°,4.0,4f6(7F)5d (8P)6s,y 9P,3.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7237&amp;comment_code=&amp;element=Eu&amp;spectr_charge=2&amp;ref=7237&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Eu&amp;spectr_charge=2&amp;ref=3475&amp;type=
368.8433+,13000000.0,0.0,27104.07,4f7(8S°)6s,a 9S°,4.0,4f7(8S°7/2)6p3/2,"(7/2,3/2)",3.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7237&amp;comment_code=&amp;element=Eu&amp;spectr_charge=2&amp;ref=7237&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Eu&amp;spectr_charge=2&amp;ref=3475&amp;type=
372.4931+,45000000.0,0.0,26838.5,4f7(8S°)6s,a 9S°,4.0,4f7(8S°7/2)6p3/2,"(7/2,3/2)",4.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6288&amp;comment_code=&amp;element=Eu&amp;spectr_charge=2&amp;ref=6288&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Eu&amp;spectr_charge=2&amp;ref=3475&amp;type=
381.9672+,127000000.0,0.0,26172.83,4f7(8S°)6s,a 9S°,4.0,4f7(8S°7/2)6p3/2,"(7/2,3/2)",5.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6288&amp;comment_code=&amp;element=Eu&amp;spectr_charge=2&amp;ref=6288&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Eu&amp;spectr_charge=2&amp;ref=3475&amp;type=
390.7107+,137000000.0,1669.21,27256.35,4f7(8S°)6s,a 7S°,3.0,4f7(8S°7/2)6p3/2,"(7/2,3/2)",2.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6288&amp;comment_code=&amp;element=Eu&amp;spectr_charge=2&amp;ref=6288&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Eu&amp;spectr_charge=2&amp;ref=3475&amp;type=
393.0499+,107000000.0,1669.21,27104.07,4f7(8S°)6s,a 7S°,3.0,4f7(8S°7/2)6p3/2,"(7/2,3/2)",3.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7237&amp;comment_code=&amp;element=Eu&amp;spectr_charge=2&amp;ref=7237&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Eu&amp;spectr_charge=2&amp;ref=3475&amp;type=
397.1972+,89000000.0,1669.21,26838.5,4f7(8S°)6s,a 7S°,3.0,4f7(8S°7/2)6p3/2,"(7/2,3/2)",4.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6288&amp;comment_code=&amp;element=Eu&amp;spectr_charge=2&amp;ref=6288&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Eu&amp;spectr_charge=2&amp;ref=3475&amp;type=
412.9725+,68000000.0,0.0,24207.86,4f7(8S°)6s,a 9S°,4.0,4f7(8S°7/2)6p1/2,"(7/2,1/2)",4.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6288&amp;comment_code=&amp;element=Eu&amp;spectr_charge=2&amp;ref=6288&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Eu&amp;spectr_charge=2&amp;ref=3475&amp;type=
