Wavelength,Aki (s-1),Ei,Ek,Lower Level Conf,Lower Level Term,Lower Level J,Upper Level Conf,Upper Level Term,Upper Level J,Type,TPRef.,LineRef.
132.16442+,1690000000.0,0.0,75663.33,5d106s2,1S,0.0,5d106s6p,1P°,1.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7307&amp;comment_code=&amp;element=Tl&amp;spectr_charge=2&amp;ref=7307&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3272&amp;comment_code=&amp;element=Tl&amp;spectr_charge=2&amp;ref=3272&amp;type=
190.8617+,26000000.0,0.0,52393.96,5d106s2,1S,0.0,5d106s6p,3P°,1.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7307&amp;comment_code=&amp;element=Tl&amp;spectr_charge=2&amp;ref=7307&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3272&amp;comment_code=&amp;element=Tl&amp;spectr_charge=2&amp;ref=3272&amp;type=
253.0739+,118000000.0,75663.33,115165.6,5d106s6p,1P°,1.0,5d106s6d,1D,2.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7307&amp;comment_code=&amp;element=Tl&amp;spectr_charge=2&amp;ref=7307&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3272&amp;comment_code=&amp;element=Tl&amp;spectr_charge=2&amp;ref=3272&amp;type=
