Wavelength,Aki (s-1),Ei,Ek,Lower Level Conf,Lower Level Term,Lower Level J,Upper Level Conf,Upper Level Term,Upper Level J,Type,TPRef.,LineRef.
350.91464+,53700000.0,0.0,28488.81,4f9(6H°15/2)6s1/2,"(15/2,1/2)°",8.0,4f9(6H°15/2)6p3/2,"(15/2,3/2)",9.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7227&amp;comment_code=&amp;element=Tb&amp;spectr_charge=2&amp;ref=7227&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Tb&amp;spectr_charge=2&amp;ref=3475&amp;type=
356.85133+,113000000.0,0.0,28014.875,4f9(6H°15/2)6s1/2,"(15/2,1/2)°",8.0,4f9(6H°15/2)6p3/2,"(15/2,3/2)",8.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7227&amp;comment_code=&amp;element=Tb&amp;spectr_charge=2&amp;ref=7227&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Tb&amp;spectr_charge=2&amp;ref=3475&amp;type=
365.88906+,171000000.0,1016.38,28339.285,4f9(6H°15/2)6s1/2,"(15/2,1/2)°",7.0,4f9(6H°15/2)6p3/2,"(15/2,3/2)",6.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7227&amp;comment_code=&amp;element=Tb&amp;spectr_charge=2&amp;ref=7227&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Tb&amp;spectr_charge=2&amp;ref=3475&amp;type=
367.63634+,119000000.0,1016.38,28209.43,4f9(6H°15/2)6s1/2,"(15/2,1/2)°",7.0,4f9(6H°15/2)6p3/2,"(15/2,3/2)",7.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7227&amp;comment_code=&amp;element=Tb&amp;spectr_charge=2&amp;ref=7227&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Tb&amp;spectr_charge=2&amp;ref=3475&amp;type=
370.28565+,61900000.0,1016.38,28014.875,4f9(6H°15/2)6s1/2,"(15/2,1/2)°",7.0,4f9(6H°15/2)6p3/2,"(15/2,3/2)",8.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7227&amp;comment_code=&amp;element=Tb&amp;spectr_charge=2&amp;ref=7227&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Tb&amp;spectr_charge=2&amp;ref=3475&amp;type=
384.87404+,54300000.0,0.0,25975.16,4f9(6H°15/2)6s1/2,"(15/2,1/2)°",8.0,4f9(6H°15/2)6p1/2,"(15/2,1/2)",8.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7227&amp;comment_code=&amp;element=Tb&amp;spectr_charge=2&amp;ref=7227&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Tb&amp;spectr_charge=2&amp;ref=3475&amp;type=
387.41724+,100000000.0,0.0,25804.65,4f9(6H°15/2)6s1/2,"(15/2,1/2)°",8.0,4f9(6H°15/2)6p1/2,"(15/2,1/2)",7.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7227&amp;comment_code=&amp;element=Tb&amp;spectr_charge=2&amp;ref=7227&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Tb&amp;spectr_charge=2&amp;ref=3475&amp;type=
403.30266+,37400000.0,1016.38,25804.65,4f9(6H°15/2)6s1/2,"(15/2,1/2)°",7.0,4f9(6H°15/2)6p1/2,"(15/2,1/2)",7.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7227&amp;comment_code=&amp;element=Tb&amp;spectr_charge=2&amp;ref=7227&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Tb&amp;spectr_charge=2&amp;ref=3475&amp;type=
