Wavelength,Aki (s-1),Ei,Ek,Lower Level Conf,Lower Level Term,Lower Level J,Upper Level Conf,Upper Level Term,Upper Level J,Type,TPRef.,LineRef.
425.0580+,12000000.0,118474.359,141993.94,4s24p4(3P)5s,2P,3/2,4s24p4(3P)5p,2D°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3408&amp;comment_code=&amp;element=Kr&amp;spectr_charge=2&amp;ref=3408&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=605&amp;comment_code=&amp;element=Kr&amp;spectr_charge=2&amp;ref=605&amp;type=
429.2923+,96000000.0,115092.012,138379.61,4s24p4(3P)5s,4P,3/2,4s24p4(3P)5p,4D°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3408&amp;comment_code=&amp;element=Kr&amp;spectr_charge=2&amp;ref=3408&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=605&amp;comment_code=&amp;element=Kr&amp;spectr_charge=2&amp;ref=605&amp;type=
435.5477+,100000000.0,112828.27,135781.415,4s24p4(3P)5s,4P,5/2,4s24p4(3P)5p,4D°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3408&amp;comment_code=&amp;element=Kr&amp;spectr_charge=2&amp;ref=3408&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=605&amp;comment_code=&amp;element=Kr&amp;spectr_charge=2&amp;ref=605&amp;type=
443.1685+,180000000.0,117603.016,140161.462,4s24p4(3P)5s,4P,1/2,4s24p4(3P)5p,4D°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3408&amp;comment_code=&amp;element=Kr&amp;spectr_charge=2&amp;ref=3408&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=605&amp;comment_code=&amp;element=Kr&amp;spectr_charge=2&amp;ref=605&amp;type=
443.6812+,66000000.0,117603.016,140135.395,4s24p4(3P)5s,4P,1/2,4s24p4(3P)5p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3408&amp;comment_code=&amp;element=Kr&amp;spectr_charge=2&amp;ref=3408&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=605&amp;comment_code=&amp;element=Kr&amp;spectr_charge=2&amp;ref=605&amp;type=
457.720+,96000000.0,127861.51,149702.8,4s24p4(1D)5s,2D,5/2,4s24p4(1D)5p,2F°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3408&amp;comment_code=&amp;element=Kr&amp;spectr_charge=2&amp;ref=3408&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=605&amp;comment_code=&amp;element=Kr&amp;spectr_charge=2&amp;ref=605&amp;type=
458.2839+,76000000.0,136069.229,157883.65,4s24p4(3P)5p,4D°,5/2,4s24p4(3P)6s,4P,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3408&amp;comment_code=&amp;element=Kr&amp;spectr_charge=2&amp;ref=3408&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=605&amp;comment_code=&amp;element=Kr&amp;spectr_charge=2&amp;ref=605&amp;type=
461.5292+,54000000.0,118474.359,140135.395,4s24p4(3P)5s,2P,3/2,4s24p4(3P)5p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3408&amp;comment_code=&amp;element=Kr&amp;spectr_charge=2&amp;ref=3408&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=605&amp;comment_code=&amp;element=Kr&amp;spectr_charge=2&amp;ref=605&amp;type=
461.9166+,81000000.0,118474.359,140117.228,4s24p4(3P)5s,2P,3/2,4s24p4(3P)5p,2D°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3408&amp;comment_code=&amp;element=Kr&amp;spectr_charge=2&amp;ref=3408&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=605&amp;comment_code=&amp;element=Kr&amp;spectr_charge=2&amp;ref=605&amp;type=
463.388+,71000000.0,127597.49,149171.64,4s24p4(1D)5s,2D,3/2,4s24p4(1D)5p,2F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3408&amp;comment_code=&amp;element=Kr&amp;spectr_charge=2&amp;ref=3408&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=605&amp;comment_code=&amp;element=Kr&amp;spectr_charge=2&amp;ref=605&amp;type=
465.8876+,65000000.0,112828.27,134286.667,4s24p4(3P)5s,4P,5/2,4s24p4(3P)5p,4P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3408&amp;comment_code=&amp;element=Kr&amp;spectr_charge=2&amp;ref=3408&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=605&amp;comment_code=&amp;element=Kr&amp;spectr_charge=2&amp;ref=605&amp;type=
473.9002+,76000000.0,112828.27,133923.859,4s24p4(3P)5s,4P,5/2,4s24p4(3P)5p,4P°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3408&amp;comment_code=&amp;element=Kr&amp;spectr_charge=2&amp;ref=3408&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=605&amp;comment_code=&amp;element=Kr&amp;spectr_charge=2&amp;ref=605&amp;type=
476.2435+,42000000.0,121002.149,141993.94,4s24p4(3P)5s,2P,1/2,4s24p4(3P)5p,2D°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3408&amp;comment_code=&amp;element=Kr&amp;spectr_charge=2&amp;ref=3408&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=605&amp;comment_code=&amp;element=Kr&amp;spectr_charge=2&amp;ref=605&amp;type=
476.5744+,67000000.0,115092.012,136069.229,4s24p4(3P)5s,4P,3/2,4s24p4(3P)5p,4D°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3408&amp;comment_code=&amp;element=Kr&amp;spectr_charge=2&amp;ref=3408&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=605&amp;comment_code=&amp;element=Kr&amp;spectr_charge=2&amp;ref=605&amp;type=
481.1764+,17000000.0,117603.016,138379.61,4s24p4(3P)5s,4P,1/2,4s24p4(3P)5p,4D°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3408&amp;comment_code=&amp;element=Kr&amp;spectr_charge=2&amp;ref=3408&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=8549&amp;comment_code=&amp;element=Kr&amp;spectr_charge=2&amp;ref=8549&amp;type=
482.5185+,19000000.0,121002.149,141720.955,4s24p4(3P)5s,2P,1/2,4s24p4(3P)5p,4S°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3408&amp;comment_code=&amp;element=Kr&amp;spectr_charge=2&amp;ref=3408&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=8549&amp;comment_code=&amp;element=Kr&amp;spectr_charge=2&amp;ref=8549&amp;type=
483.2077+,73000000.0,115092.012,135781.264,4s24p4(3P)5s,4P,3/2,4s24p4(3P)5p,4P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3408&amp;comment_code=&amp;element=Kr&amp;spectr_charge=2&amp;ref=3408&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=605&amp;comment_code=&amp;element=Kr&amp;spectr_charge=2&amp;ref=605&amp;type=
520.8333+,14000000.0,115092.012,134286.667,4s24p4(3P)5s,4P,3/2,4s24p4(3P)5p,4P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3408&amp;comment_code=&amp;element=Kr&amp;spectr_charge=2&amp;ref=3408&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=8549&amp;comment_code=&amp;element=Kr&amp;spectr_charge=2&amp;ref=8549&amp;type=
530.8677+,2400000.0,115092.012,133923.859,4s24p4(3P)5s,4P,3/2,4s24p4(3P)5p,4P°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3408&amp;comment_code=&amp;element=Kr&amp;spectr_charge=2&amp;ref=3408&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=8549&amp;comment_code=&amp;element=Kr&amp;spectr_charge=2&amp;ref=8549&amp;type=
740.705+,7000000.0,120426.93,133923.859,4s24p4(3P)4d,4D,5/2,4s24p4(3P)5p,4P°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3408&amp;comment_code=&amp;element=Kr&amp;spectr_charge=2&amp;ref=3408&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=8549&amp;comment_code=&amp;element=Kr&amp;spectr_charge=2&amp;ref=8549&amp;type=
