Wavelength,Aki (s-1),Ei,Ek,Lower Level Conf,Lower Level Term,Lower Level J,Upper Level Conf,Upper Level Term,Upper Level J,Type,TPRef.,LineRef.
150.38638+,15000000.0,5674.807,72170.19,5d,2D,5/2,8f,2F°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4515&amp;comment_code=&amp;element=Ba&amp;spectr_charge=2&amp;ref=4515&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3450&amp;comment_code=&amp;element=Ba&amp;spectr_charge=2&amp;ref=3450&amp;type=
155.42939+,26000000.0,4873.852,69211.75,5d,2D,3/2,7f,2F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4515&amp;comment_code=&amp;element=Ba&amp;spectr_charge=2&amp;ref=4515&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3450&amp;comment_code=&amp;element=Ba&amp;spectr_charge=2&amp;ref=3450&amp;type=
157.26818+,24000000.0,5674.807,69260.46,5d,2D,5/2,7f,2F°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4515&amp;comment_code=&amp;element=Ba&amp;spectr_charge=2&amp;ref=4515&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3450&amp;comment_code=&amp;element=Ba&amp;spectr_charge=2&amp;ref=3450&amp;type=
157.38875+,1600000.0,5674.807,69211.75,5d,2D,5/2,7f,2F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4515&amp;comment_code=&amp;element=Ba&amp;spectr_charge=2&amp;ref=4515&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3450&amp;comment_code=&amp;element=Ba&amp;spectr_charge=2&amp;ref=3450&amp;type=
163.027+,2400000.0,0.0,61339.5,6s,2S,1/2,8p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3225&amp;comment_code=&amp;element=Ba&amp;spectr_charge=2&amp;ref=3225&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3450&amp;comment_code=&amp;element=Ba&amp;spectr_charge=2&amp;ref=3450&amp;type=
167.4411+,22000000.0,4873.852,64596.33,5d,2D,3/2,6f,2F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4515&amp;comment_code=&amp;element=Ba&amp;spectr_charge=2&amp;ref=4515&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3450&amp;comment_code=&amp;element=Ba&amp;spectr_charge=2&amp;ref=3450&amp;type=
169.4276+,21000000.0,5674.807,64697.08,5d,2D,5/2,6f,2F°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4515&amp;comment_code=&amp;element=Ba&amp;spectr_charge=2&amp;ref=4515&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3450&amp;comment_code=&amp;element=Ba&amp;spectr_charge=2&amp;ref=3450&amp;type=
169.7173+,1700000.0,5674.807,64596.33,5d,2D,5/2,6f,2F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4515&amp;comment_code=&amp;element=Ba&amp;spectr_charge=2&amp;ref=4515&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3450&amp;comment_code=&amp;element=Ba&amp;spectr_charge=2&amp;ref=3450&amp;type=
176.155+,390000.0,4873.852,61642.0,5d,2D,3/2,8p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4515&amp;comment_code=&amp;element=Ba&amp;spectr_charge=2&amp;ref=4515&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3450&amp;comment_code=&amp;element=Ba&amp;spectr_charge=2&amp;ref=3450&amp;type=
177.099+,10000000.0,4873.852,61339.5,5d,2D,3/2,8p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3225&amp;comment_code=&amp;element=Ba&amp;spectr_charge=2&amp;ref=3225&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3450&amp;comment_code=&amp;element=Ba&amp;spectr_charge=2&amp;ref=3450&amp;type=
